Item,Date,Document
,"9h - Star Health and Allied Insurance Company Limited has informed about the Schedule of Earnings Call dated April 29, 2026.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9h - Star Health and Allied Insurance Company Limited has informed about the Schedule of Earnings Call dated April 29, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/94112cb7-430f-49be-8b57-0c158e8171e2.pdf)"
,"8h - Star Health filed audited Q4/FY26 results; auditors issued unmodified opinion, board approved April 28, 2026.","[Audited Financial Results For The Quarter And Financial Year Ended March 31, 2026 8h - Star Health filed audited Q4/FY26 results; auditors issued unmodified opinion, board approved April 28, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/1de2e437-833f-4671-b0a4-5bd0a70571ca.pdf)"
,8h - Board approved audited standalone results for FY2026; auditors issued unmodified opinion.,"[Board Meeting Outcome for Outcome Of The Board Meeting For Declaration Of Standalone Financial Results For Quarter And Financial Year Ended March 31, 2026 8h - Board approved audited standalone results for FY2026; auditors issued unmodified opinion.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/0b48af09-b012-4349-8fbc-000905cdde61.pdf)"
,"7h - FY26 PAT rose 16% to ₹911 crore; GWP up 16% to ₹20,369 crore, combined ratio improved.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 7h - FY26 PAT rose 16% to ₹911 crore; GWP up 16% to ₹20,369 crore, combined ratio improved.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/1fb914ee-4657-4a54-9b3d-c52b66708de3.pdf)"
,"7h - Board approved amended Insider Trading Policy on April 28, 2026.","[Announcement under Regulation 30 (LODR)-Code of Conduct under SEBI (PIT) Regulations, 2015 7h - Board approved amended Insider Trading Policy on April 28, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ff8322d1-b7e0-487e-b060-c6f0cb496e31.pdf)"
,"6 Mar - Star Health and Allied Insurance Company Limited has informed regarding Schedule of meet with single Analyst/Investor dated March 11, 2026.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 6 Mar - Star Health and Allied Insurance Company Limited has informed regarding Schedule of meet with single Analyst/Investor dated March 11, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a61331c0-85af-417a-92d6-6dadcdefecd9.pdf)"
,"6 Mar - Analyst/institutional investor meeting on March 11, 2026 with Sumitomo Mitsui DS Asset Management; presentation link provided.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 6 Mar - Analyst/institutional investor meeting on March 11, 2026 with Sumitomo Mitsui DS Asset Management; presentation link provided.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/d29c361a-f9f1-468f-9b8a-2853c7a467b7.pdf)"
,"6 Apr - IRDAI approved transmission of 8,28,82,958 shares held by late Rakesh Jhunjhunwala on April 6, 2026.","[Announcement Under SEBI (LODR) Regulations, 2015 6 Apr - IRDAI approved transmission of 8,28,82,958 shares held by late Rakesh Jhunjhunwala on April 6, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a7e7957f-9c3b-4977-88f1-f6d2b5b607f6.pdf)"
,"5 May - Star Health and Allied Insurance Company Limited has informed regarding transcripts of the Earnings Call dated April 29, 2026.","[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 5 May - Star Health and Allied Insurance Company Limited has informed regarding transcripts of the Earnings Call dated April 29, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/7fabbfcb-e043-4106-8755-7ca21271d877.pdf)"
