Item,Indicator,Value,Signal
,SMA (10),2595.97,Buy
,EMA (10),2580.57,Buy
,SMA (20),2394.54,Buy
,EMA (20),2413.2,Buy
,SMA (50),1969.79,Buy
,EMA (50),2066.83,Buy
,SMA (100),1659.18,Buy
,EMA (100),1747.39,Buy
,SMA (200),1240.9,Buy
,EMA (200),1429.55,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),72.99,Sell
,"MACD (12,26,9)",220.66,Buy
,"Stochastic (14,3,3)",89.2,Sell
,ADX (14),61.62,Buy
,Williams %R (14),-18.62,Sell
,ATR (14),104.46,High Volatility
,ROC (12),16.04,Buy
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",56.12,Neutral
