Item,Indicator,Value,Signal
,SMA (10),722.88,Sell
,EMA (10),720.84,Sell
,SMA (20),723.09,Sell
,EMA (20),722.97,Sell
,SMA (50),729.66,Sell
,EMA (50),720.24,Sell
,SMA (100),700.63,Buy
,EMA (100),708.5,Buy
,SMA (200),689.17,Buy
,EMA (200),705.82,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),47.21,Neutral
,"MACD (12,26,9)",-2.2,Sell
,"Stochastic (14,3,3)",48.01,Neutral
,ADX (14),10.83,Neutral
,Williams %R (14),-53.37,Neutral
,ATR (14),14.09,Neutral
,ROC (12),-0.35,Sell
,Stoch RSI (14),54.1,Neutral
,"UO (7,14,28)",59.49,Neutral
