Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,899,996,974,959,1054,1074,947,1015,908,1099,1217,1217
Expenses,699,776,786,791,888,948,849,873,790,936,1014,999
Operating Profit,200,220,188,169,165,126,98,142,118,162,203,218
OPM %,22,22,19,18,16,12,10,14,13,15,17,18
Other Income,7,4,19,11,84,4,11,4,6,-9,2,3
Interest,38,39,34,36,39,42,49,49,53,51,57,57
Depreciation,61,68,72,62,60,64,85,80,80,84,88,99
Profit before tax,109,117,100,80,151,24,-24,17,-10,18,59,65
Tax %,24,25,34,32,7,12,-945,32,-8,25,5,28
Net Profit,82,87,66,55,140,21,200,12,-10,14,56,47
EPS in Rs,5,4.8,3.66,3.03,7.72,1.16,11.04,0.65,-0.52,0.75,3.08,2.57
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,1491,1931,1216,1289,2320,3193,3705,4034,4238,4440,,
Expenses,1202,1545,1008,1065,1802,2499,2931,3474,3611,3739,,
Operating Profit,289,386,209,224,518,694,774,561,627,701,,
OPM %,19,20,17,17,22,22,21,14,15,16,,
Other Income,4,3,6,5,1,4,36,109,2,2,,
Interest,73,84,80,81,97,122,147,167,212,219,,
Depreciation,85,121,121,117,169,202,257,271,333,353,,
Profit before tax,135,184,15,32,253,374,406,231,84,131,,
Tax %,30,35,34,35,22,34,28,-80,15,—,,
Net Profit,95,120,10,21,198,248,291,415,72,107,,
EPS in Rs,5.82,7.36,0.59,1.29,12.36,15.52,16.11,22.93,3.95,5.88,,
Dividend Payout %,3,4,0,0,14,13,12,9,25,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,29,33,33,33,32,32,32,36,36,36,,
Reserves,440,726,840,843,851,1046,1290,2598,3001,3254,,
Borrowings,957,845,912,993,1233,1618,1333,1207,2126,2449,,
Other Liabilities,433,452,417,361,587,785,1076,1422,1364,1423,,
Total Liabilities,1858,2056,2201,2230,2703,3481,3731,5262,6528,7162,,
Fixed Assets,1024,1076,1114,1175,1240,1473,1693,2428,2992,3762,,
CWIP,50,44,130,219,276,129,91,216,498,337,,
Investments,0,0,0,0,0,55,0,125,190,241,,
Other Assets,783,936,957,836,1187,1823,1947,2492,2848,2823,,
Total Assets,1858,2056,2201,2230,2703,3481,3731,5262,6528,7162,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,144,127,267,254,140,43,745,621,33,840,,
Cash from Investing Activity,-107,-110,-254,-231,-222,-354,-299,-1117,-912,-929,,
Cash from Financing Activity,-37,-17,-12,-22,147,280,-438,625,722,235,,
Net Cash Flow,-1,0,1,1,65,-31,8,129,-157,146,,
Free Cash Flow,34,15,13,27,-91,-256,390,35,-932,-39,,
CFO/OP,91,52,81,125,63,17,117,99,30,136,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,176,126,96,103,162,140,89,84,88,68,,
Inventory Days,227,153,131,260,252,251,228,207,230,211,,
Days Payable,298,154,110,155,248,215,199,199,197,193,,
Cash Conversion Cycle,105,125,117,208,166,176,118,91,121,86,,
Working Capital Days,-65,16,20,-1,6,46,38,54,19,13,,
ROCE %,7,14,16,5,6,15,19,17,7,6,,
