Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,39.47%,39.47%,39.47%,39.47%,39.47%,39.47%,39.47%,39.45%,39.44%,39.42%,39.42%,38.6%
FIIs,25.69%,26.49%,23.98%,22.23%,20.94%,17.36%,17.17%,15.49%,14.31%,13.57%,13.25%,13.22%
DIIs,10.08%,11.61%,14%,16.65%,17.51%,20.41%,21.3%,22.37%,23.9%,25.35%,24.65%,23.61%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,17%,16.89%,17.18%,16.78%,17.27%,17.85%,17.19%,17.93%,17.64%,17.05%,18.01%,19.83%
Others,7.76%,5.54%,5.37%,4.87%,4.8%,4.91%,4.86%,4.77%,4.71%,4.61%,4.66%,4.75%
No. of Shareholders,496051,508158,532946,534018,559643,618571,615957,636445,623790,598639,619026,624641
