Item,Indicator,Value,Signal
,SMA (10),865.56,Buy
,EMA (10),875.51,Buy
,SMA (20),855.38,Buy
,EMA (20),863.38,Buy
,SMA (50),858.71,Buy
,EMA (50),843.73,Buy
,SMA (100),807.06,Buy
,EMA (100),799.84,Buy
,SMA (200),697.69,Buy
,EMA (200),725.7,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),66.8,Neutral
,"MACD (12,26,9)",12.28,Buy
,"Stochastic (14,3,3)",89.08,Sell
,ADX (14),19.47,Neutral
,Williams %R (14),-5.61,Sell
,ATR (14),26.69,Neutral
,ROC (12),9.79,Buy
,Stoch RSI (14),100,Sell
,"UO (7,14,28)",61.93,Neutral
