Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,7424,8129,8894,8392,7552,9411,9981,10289,9174,10277,10916,9500
Expenses,6122,6397,7195,7112,6441,7700,8113,8328,7414,8924,9451,7911
Operating Profit,1302,1732,1699,1280,1111,1712,1868,1961,1761,1353,1465,1589
OPM %,18,21,19,15,15,18,19,19,19,13,13,17
Other Income,480,204,448,358,220,1355,713,300,39,77,136,150
Interest,61,70,93,68,67,67,14,67,77,59,21,57
Depreciation,381,416,459,476,520,607,694,767,885,911,1053,834
Profit before tax,1340,1450,1595,1094,744,2393,1872,1427,838,460,527,848
Tax %,26,25,5,28,33,-11,28,27,-175,12,-252,22
Net Profit,987,1091,1521,783,496,2663,1351,1041,2302,403,1857,660
EPS in Rs,3.99,4.15,4.78,2.6,1.95,8.76,4.16,3.53,7.14,0.97,7.4,2.32
Item,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Mar 2023 15m,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,23609,26041,27104,24516,28965,38937,33160,35336,40656,39867,,
Expenses,19751,22030,22507,19511,22755,33815,26760,29366,34079,33699,,
Operating Profit,3858,4011,4597,5006,6210,5122,6400,5971,6577,6168,,
OPM %,16,15,17,20,21,13,19,17,16,15,,
Other Income,335,232,601,288,252,447,1401,2646,516,402,,
Interest,206,170,170,140,146,195,276,216,224,214,,
Depreciation,1219,1154,1153,1162,1152,1645,1628,2297,3570,3683,,
Profit before tax,2768,2919,3875,3992,5164,3729,5896,6104,3299,2673,,
Tax %,30,-2,28,22,28,19,20,13,-71,—,,
Net Profit,1945,2973,2783,3107,3711,3024,4735,5294,5637,5222,,
EPS in Rs,7.64,10.97,10.55,11.91,14,13.01,16.26,17.47,19.13,17.83,,
Dividend Payout %,47,14,14,151,45,19,12,11,10,—,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,397,397,397,397,397,397,397,440,493,494,,
Reserves,19424,20275,21973,23681,22360,24957,31301,41012,53086,58853,,
Borrowings,29,24,40,41,471,477,523,699,788,866,,
Other Liabilities,12974,14813,14981,16059,16490,19374,19501,22916,26735,29361,,
Total Liabilities,32824,35509,37391,40178,39718,45205,51721,65067,81102,89574,,
Fixed Assets,21410,20898,20636,20701,20486,22254,23551,32194,42766,58263,,
CWIP,582,667,1008,1554,2422,2168,2526,2658,9858,9121,,
Investments,175,153,133,150,167,198,214,849,1912,113,,
Other Assets,10657,13791,15613,17773,16643,20585,25430,29365,26566,22077,,
Total Assets,32824,35509,37391,40178,39718,45205,51721,65067,81102,89574,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,2810,3416,1703,4739,4832,5309,735,5646,2237,5362,,
Cash from Investing Activity,-4165,-738,-765,-1191,-1317,-2007,-14481,-8941,-7529,-7935,,
Cash from Financing Activity,-958,-1015,-719,-629,-3956,-516,2931,5689,5592,-1629,,
Net Cash Flow,-2312,1663,220,2919,-441,2786,-10815,2394,301,-4203,,
Free Cash Flow,1925,2332,612,3132,3107,3013,-3331,1685,-6293,-594,,
CFO/OP,107,102,71,115,120,96,29,103,44,77,,
Item,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,17,14,18,14,8,8,11,13,16,17,,
Inventory Days,339,323,333,208,193,337,234,238,238,246,,
Days Payable,324,370,339,231,259,359,198,196,167,227,,
Cash Conversion Cycle,32,-33,13,-9,-58,-14,46,56,86,37,,
Working Capital Days,-67,-62,-34,-56,-80,-74,45,8,-25,-3,,
ROCE %,11,12,12,14,14,17,12,13,11,6,,
