Item,Indicator,Value,Signal
,SMA (10),356.32,Sell
,EMA (10),356.2,Sell
,SMA (20),362.43,Sell
,EMA (20),363.07,Sell
,SMA (50),380.99,Sell
,EMA (50),374.74,Sell
,SMA (100),383.99,Sell
,EMA (100),383.46,Sell
,SMA (200),404.5,Sell
,EMA (200),391.94,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),34.95,Neutral
,"MACD (12,26,9)",-8.76,Sell
,"Stochastic (14,3,3)",22.16,Neutral
,ADX (14),27.91,Buy
,Williams %R (14),-71.39,Neutral
,ATR (14),8.3,Neutral
,ROC (12),-6.26,Sell
,Stoch RSI (14),40.79,Neutral
,"UO (7,14,28)",59.37,Neutral
