Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,54.24%,54.23%,54.23%,54.23%,54.23%,54.23%,54.2%,54.09%,51.57%,51.57%,51.57%,51.57%
FIIs,3.68%,3.71%,3.95%,3.94%,4.01%,4.19%,4.16%,3.73%,4.87%,4.88%,4.85%,4.86%
DIIs,1.83%,1.91%,1.45%,1.48%,1.55%,1.62%,1.64%,1.78%,5.17%,5.26%,5.36%,5.26%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,20.1%,20%,20.03%,19.88%,19.78%,19.61%,19.57%,20.35%,18.78%,18.65%,19.24%,19.26%
Others,20.15%,20.15%,20.35%,20.47%,20.42%,20.35%,20.43%,20.04%,19.61%,19.65%,18.99%,19.05%
No. of Shareholders,62825,59970,63465,60227,62836,63200,65564,63611,64209,66692,64539,64157
