Item,Indicator,Value,Signal
,SMA (10),1293.85,Sell
,EMA (10),1288.31,Sell
,SMA (20),1300.54,Sell
,EMA (20),1295.96,Sell
,SMA (50),1301.2,Sell
,EMA (50),1304.51,Sell
,SMA (100),1321.41,Sell
,EMA (100),1323.27,Sell
,SMA (200),1384.88,Sell
,EMA (200),1349.67,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),37.12,Neutral
,"MACD (12,26,9)",-7.5,Sell
,"Stochastic (14,3,3)",10.02,Buy
,ADX (14),15.55,Neutral
,Williams %R (14),-94.38,Buy
,ATR (14),21.16,Neutral
,ROC (12),-3.12,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",38.4,Neutral
