,2024-02-07,[Outcome Of The Board Meeting For Unaudited Financial Results For The Quarter And Nine Months Ended On 31 December 2023](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a19dd180-c70e-4efb-b63d-4812023540f6.pdf)
,Date,Document
,---,---
,2026-08-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fdc843e7-8b8f-4c0b-ab89-ee0d5aa5f020.pdf)
,2026-05-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5370aa89-a590-4e87-9528-8bf0af051548.pdf)
,2026-02-03,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f903ad7e-3141-4f74-bfa2-53869cfef786.pdf)
,2025-11-10,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e69ab9f2-2d58-4127-b7e7-686348231bbc.pdf)
,2025-08-07,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3a255779-0656-4f6a-8c98-56ca69a163a9.pdf)
,2025-05-20,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=84ede9d1-0736-45f8-93c3-bf1636b6e900.pdf)
,2025-02-05,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f022e831-4a6c-4fb6-8ce5-18ddeaf3fd94.pdf)
,2024-11-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e53a0adf-6b50-47b0-92c9-5678f64700ed.pdf)
,2024-08-06,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a86df1e4-591f-4961-b87e-12b01f17c8ca.pdf)
,2024-05-16,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2cdeb1e1-447d-4aa1-9232-519fa1b54287.pdf)
,Date,Document
,---,---
,2026-05-18,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9bf01ad1-7e49-4c07-90fb-a898544762cf.pdf)
,2025-11-14,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de3193d6-42f0-4d84-bad5-3e546fcc15fc.pdf)
,2025-09-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff223cc5-43d8-44b0-b7ad-61302ac6f63b.pdf)
,2025-08-11,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1ad11221-61e5-4092-8720-75b240e6fa91.pdf)
,2025-05-24,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3620f511-96c6-42bb-9e39-e88ef36d67a4.pdf)
,2025-02-11,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ee13aa1a-c1a5-452c-ac24-c14ccf24031a.pdf)
,2024-11-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3d6cae69-fa0e-4553-96e0-82425658d216.pdf)
,2024-08-08,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6db75a42-1444-403d-9373-b9d93375ac28.pdf)
,2024-05-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=533aa781-c7ce-4e70-8953-f0ae3c042b0d.pdf)
,2024-02-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c3d92745-20e4-4bbb-acfe-d300cb9a2b84.pdf)
,Date,Document
,---,---
,2026-05-16,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d62f2db7-e708-4353-a84f-78e5eee99bd2.pdf)
,2026-02-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=358193d0-5b06-4790-9da7-45bc17046a5d.pdf)
,2025-11-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c6a51b02-daf2-4799-9dd1-19d945ca5109.pdf)
,2025-08-08,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59739423-1fa1-4584-9bea-a4ab4c0e8af2.pdf)
,2025-05-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=738aedda-4d64-41b4-9264-15e1fa2a650d.pdf)
,2024-11-14,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58b461f7-dbe4-43c6-b783-7f16dae553da.pdf)
,2024-08-07,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc3c12a9-ff85-4392-9f02-21c45c46496c.pdf)
,2024-05-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8aad7b88-0276-4634-b1c5-1cef67c3def2.pdf)
,2024-02-08,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6eb93128-97ac-4a8e-9eb3-f77f66f6bf5c.pdf)
,2023-11-03,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0546c825-354d-4aa5-8ba7-98e28f9d5c27.pdf)
,Date,Document
,---,---
,Sep 2025,[Concall - Sep 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ff223cc5-43d8-44b0-b7ad-61302ac6f63b.pdf)
,Nov 2025,[Concall - Nov 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/de3193d6-42f0-4d84-bad5-3e546fcc15fc.pdf)
,Nov 2024,[Concall - Nov 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3d6cae69-fa0e-4553-96e0-82425658d216.pdf)
,Nov 2023,[Concall - Nov 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/64857a40-114d-4a7b-9f37-031be3281619.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9bf01ad1-7e49-4c07-90fb-a898544762cf.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/9bf01ad1-7e49-4c07-90fb-a898544762cf.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/5370aa89-a590-4e87-9528-8bf0af051548.pdf)
,May 2025,[Concall - May 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3620f511-96c6-42bb-9e39-e88ef36d67a4.pdf)
,May 2024,[Concall - May 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/533aa781-c7ce-4e70-8953-f0ae3c042b0d.pdf)
,May 2023,[Concall - May 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/56f37ad3-8657-4cd7-80fe-2c486cb8390a.pdf)
,Date,Document
,---,---
,from bse,[Annual Report 2026 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/83d2a209-44e0-4b21-8585-4905541a7832.pdf)
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/574cb030-a990-41ca-9030-f4d798365dc1.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/632517e1-ee56-4663-b158-f4d02380bc13.pdf)
,from bse,[Annual Report 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9eefcae4-7852-4f38-beb5-b685a1fdb0b9.pdf)
,from bse,[Annual Report 2022 from bse](https://www.bseindia.com/bseplus/AnnualReport/532725/72991532725.pdf)
