Item,Indicator,Value,Signal
,SMA (10),415.95,Buy
,EMA (10),418.89,Sell
,SMA (20),423.27,Sell
,EMA (20),423.85,Sell
,SMA (50),438.74,Sell
,EMA (50),435.83,Sell
,SMA (100),449.88,Sell
,EMA (100),444.4,Sell
,SMA (200),447.18,Sell
,EMA (200),461.19,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),39.07,Neutral
,"MACD (12,26,9)",-7.13,Buy
,"Stochastic (14,3,3)",29.13,Neutral
,ADX (14),15.19,Neutral
,Williams %R (14),-67.47,Neutral
,ATR (14),7.93,Neutral
,ROC (12),-2.05,Sell
,Stoch RSI (14),100,Sell
,"UO (7,14,28)",43.36,Neutral
