Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2982,3467,3298,4104,4157,4657,4217,4883,4818,5345,5028,5755
Expenses,2526,2838,2828,3491,3511,3809,3566,4036,4002,4264,4117,4636
Operating Profit,457,629,470,613,646,847,651,848,816,1081,911,1119
OPM %,15,18,14,15,16,18,15,17,17,20,18,19
Other Income,105,110,695,101,51,80,74,50,28,5,28,30
Interest,95,99,33,32,33,37,38,40,42,43,44,47
Depreciation,152,165,213,181,197,245,272,293,325,367,377,410
Profit before tax,314,475,919,501,467,646,416,565,477,676,519,692
Tax %,27,22,23,22,28,23,25,25,22,25,20,25
Net Profit,228,371,712,391,335,497,312,425,373,510,413,518
EPS in Rs,4.4,7.02,13.21,7.36,6.35,9.33,5.97,8.06,7.07,9.62,7.51,9.73
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,2157,2630,3486,2593,4498,8242,12375,17135,20074,20945,,
Expenses,1949,2390,2957,2479,3903,7128,10404,14315,16329,17018,,
Operating Profit,208,241,529,114,595,1114,1971,2820,3745,3928,,
OPM %,10,9,15,4.4,13,14,16,16,19,19,,
Other Income,27,30,147,199,152,341,989,305,85,90,,
Interest,44,51,263,261,325,409,368,200,233,175,,
Depreciation,46,52,247,257,311,494,671,895,1361,1478,,
Profit before tax,147,168,165,-205,111,552,1921,2030,2236,2364,,
Tax %,41,44,36,-12,69,29,23,24,23,—,,
Net Profit,87,95,106,-181,35,394,1477,1534,1721,1815,,
EPS in Rs,1.74,1.95,2.3,-2.74,1.98,8.34,27.88,29.01,32.25,33.93,,
Dividend Payout %,44,45,29,-15,57,18,8,11,8,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,33,33,33,36,36,36,36,36,36,36,,
Reserves,1514,1562,1613,2352,2277,2328,2560,4032,5426,6949,,
Borrowings,392,391,494,300,2964,4725,4464,1753,2237,2561,,
Other Liabilities,283,349,418,2819,447,637,1022,1341,1721,2183,,
Total Liabilities,2222,2336,2559,5507,5724,7726,8082,7162,9420,11729,,
Fixed Assets,549,613,662,2738,3054,4687,4527,2450,3895,5519,,
CWIP,5,10,87,23,108,105,102,224,180,254,,
Investments,1080,1023,883,1515,1487,1284,1110,1416,1480,1385,,
Other Assets,588,691,927,1230,1075,1651,2343,3072,3865,4571,,
Total Assets,2222,2336,2559,5507,5724,7726,8082,7162,9420,11729,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,102,77,21,361,285,58,595,1349,1661,2668,,
Cash from Investing Activity,-44,-4,-37,-809,18,56,-103,-508,-923,-1577,,
Cash from Financing Activity,-51,-74,37,452,-283,-108,-491,-629,-694,-1148,,
Net Cash Flow,7,-1,21,5,20,6,1,211,44,-57,,
Free Cash Flow,34,-30,-174,247,194,-152,371,955,799,931,,
CFO/OP,105,61,41,84,251,23,71,84,76,86,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,1,3,2,2,3,1,2,2,1,1,,
Inventory Days,126,122,138,118,102,128,105,83,77,74,,
Days Payable,70,74,68,58,65,56,51,41,35,39,,
Cash Conversion Cycle,58,51,72,62,40,74,55,45,43,36,,
Working Capital Days,36,41,24,39,-14,42,29,16,15,-2,,
ROCE %,9,10,11,17,1,7,12,24,31,28,,
