Item,Indicator,Value,Signal
,SMA (10),125.15,Sell
,EMA (10),125.28,Sell
,SMA (20),127.12,Sell
,EMA (20),126.39,Sell
,SMA (50),127.24,Sell
,EMA (50),127.84,Sell
,SMA (100),129.79,Sell
,EMA (100),130.09,Sell
,SMA (200),138.07,Sell
,EMA (200),129.96,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),38.68,Neutral
,"MACD (12,26,9)",-1.2,Sell
,"Stochastic (14,3,3)",10.02,Buy
,ADX (14),10.43,Neutral
,Williams %R (14),-84.62,Buy
,ATR (14),2.43,Neutral
,ROC (12),-4.21,Sell
,Stoch RSI (14),11.98,Buy
,"UO (7,14,28)",29.2,Buy
