Item,Indicator,Value,Signal
,SMA (10),11158.7,Sell
,EMA (10),11136.65,Sell
,SMA (20),11248.85,Sell
,EMA (20),11187.15,Sell
,SMA (50),11057.86,Buy
,EMA (50),11066.03,Buy
,SMA (100),10736.05,Buy
,EMA (100),10903.68,Buy
,SMA (200),10697.39,Buy
,EMA (200),11025.21,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),48.69,Neutral
,"MACD (12,26,9)",-25.83,Sell
,"Stochastic (14,3,3)",30.85,Neutral
,ADX (14),14.77,Neutral
,Williams %R (14),-61.22,Neutral
,ATR (14),230.57,Neutral
,ROC (12),-3.52,Sell
,Stoch RSI (14),31.73,Neutral
,"UO (7,14,28)",49.03,Neutral
