Item,Date,Document
,2026-09-04,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=60221eb2-835b-4585-aa68-9e7dbeacefe5.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=75aef10e-1256-4f34-9e53-8cbb9cde37e0.pdf)
,2026-09-02,[Announcement under Regulation 30 (LODR)-Allotment](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=45d4c549-ce83-4fc1-a3cf-d9d91f4c4df9.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=50473ce9-188c-4795-b95f-0fb6fbfd56f3.pdf)
,2026-08-19,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1135e30-3596-4e8a-a54f-3bd91ff48da0.pdf)
,2026-08-13,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=93b2509c-4e7e-44ef-b4d7-a05b385babe8.pdf)
,2026-08-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f3ceece6-35c5-4ff3-bf59-c9bf24da2e85.pdf)
,2026-08-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=15319af5-4e11-4825-b5e2-e1f8e8a64582.pdf)
,2026-08-07,[Disclosures under Reg. 29(2) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=51210397_7BD0_4BE1_8350_2F6439F6A0C0_104739.pdf)
