Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2978,3164,3541,3376,3657,4411,3836,3826,4178,4443,5042,4717
Expenses,2143,2260,3208,2294,2644,3377,2975,2891,2779,3099,3268,3245
Operating Profit,835,905,333,1082,1013,1035,861,935,1400,1344,1774,1471
OPM %,28,29,9,32,28,23,22,24,34,30,35,31
Other Income,1535,149,494,362,713,489,957,497,359,364,802,228
Interest,214,205,199,189,180,237,325,299,289,269,364,382
Depreciation,455,446,462,433,413,458,581,539,548,597,695,666
Profit before tax,1701,402,165,822,1133,830,912,594,921,843,1518,652
Tax %,36,37,31,31,13,16,49,-41,21,14,2,33
Net Profit,1086,254,114,567,982,696,468,839,725,724,1481,436
EPS in Rs,7.82,1.81,0.82,4.03,6.58,4.82,3.48,5.75,4.8,4.8,10.05,3.49
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,11289,9871,10325,9936,12070,16165,13001,15322,17519,18381,,
Expenses,7401,7614,7039,7316,8119,10425,9564,10575,11962,12391,,
Operating Profit,3887,2257,3286,2620,3951,5740,3438,4747,5558,5990,,
OPM %,34,23,32,26,33,36,26,31,32,33,,
Other Income,713,2125,1568,2531,1544,-872,2118,1766,1917,1753,,
Interest,548,700,1174,1313,984,1012,849,932,1222,1305,,
Depreciation,1232,1121,1334,1584,1909,1801,1825,1884,2379,2505,,
Profit before tax,2821,2561,2345,2254,2603,2056,2882,3697,3875,3933,,
Tax %,31,40,38,40,57,31,35,27,3,—,,
Net Profit,1957,1537,1453,1345,1116,1426,1868,2714,3769,3367,,
EPS in Rs,12.71,10.87,10.39,9.47,7.88,10.07,13.37,18.9,25.4,23.14,,
Dividend Payout %,35,42,68,26,19,35,22,16,15,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,1529,1529,1387,1387,1387,1387,1387,1387,1387,1387,,
Reserves,10598,11823,11383,11518,12714,12803,13782,15144,17336,20138,,
Borrowings,11479,13215,20598,27230,27234,22086,22333,22415,22429,27892,,
Other Liabilities,9888,11880,11917,12493,12593,13542,15605,16043,16752,15381,,
Total Liabilities,33493,38448,45285,52628,53927,49818,53107,54989,57904,64798,,
Fixed Assets,15997,16765,17658,24109,26443,24875,24058,23391,30699,36596,,
CWIP,5219,8397,13856,12662,11597,13022,14636,17726,15297,14293,,
Investments,13,13,13,14,14,7,8,8,9,8,,
Other Assets,12265,13273,13759,15844,15874,11914,14405,13864,11898,13900,,
Total Assets,33493,38448,45285,52628,53927,49818,53107,54989,57904,64798,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1225,4533,1620,1647,4390,7746,4171,5512,8977,5166,,
Cash from Investing Activity,-4332,-4593,-6119,-5812,-2212,-763,-2499,-3059,-7160,-7549,,
Cash from Financing Activity,-68,98,4416,4163,-2037,-7001,-1735,-1985,-2196,2907,,
Net Cash Flow,-3174,39,-83,-2,140,-18,-62,468,-379,525,,
Free Cash Flow,-2998,-104,-4627,-4246,2068,6832,1618,2357,1709,-2474,,
CFO/OP,34,131,94,65,180,218,75,178,202,109,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,158,147,229,301,276,112,96,106,98,70,,
Cash Conversion Cycle,158,147,229,301,276,112,96,106,98,70,,
Working Capital Days,103,70,-36,-15,-10,31,56,19,-62,-61,,
ROCE %,21,13,11,9,8,8,13,7,11,8,,
