Item,Indicator,Value,Signal
,SMA (10),16.37,Sell
,EMA (10),16.42,Sell
,SMA (20),16.72,Sell
,EMA (20),16.69,Sell
,SMA (50),17.15,Sell
,EMA (50),17.13,Sell
,SMA (100),17.98,Sell
,EMA (100),17.33,Sell
,SMA (200),17.15,Sell
,EMA (200),17.26,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),33.6,Neutral
,"MACD (12,26,9)",-0.33,Sell
,"Stochastic (14,3,3)",15.44,Buy
,ADX (14),11.56,Neutral
,Williams %R (14),-94.35,Buy
,ATR (14),0.45,Neutral
,ROC (12),-5.65,Sell
,Stoch RSI (14),32.74,Neutral
,"UO (7,14,28)",32.38,Neutral
