Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Revenue,22391,23572,24141,24717,25722,26798,29265,28539,28890,29095,28920,28527
Expenses,-551,791,-589,310,366,429,2148,212,1514,1031,416,35
Financing Profit,8629,7954,9577,8886,9348,9807,10550,11123,10062,10492,11170,11242
Financing Margin %,39,34,40,36,36,37,36,39,35,36,39,39
Other Income,13,22,35,20,33,24,20,90,11,27,-63,36
Interest,14313,14827,15154,15521,16008,16562,16567,17204,17314,17572,17333,17250
Depreciation,13,14,15,12,13,15,16,14,15,18,16,18
Profit before tax,8629,7961,9597,8894,9368,9816,10554,11199,10057,10502,11092,11260
Tax %,23,21,21,19,23,21,21,20,22,22,22,20
Net Profit,6628,6294,7556,7182,7215,7760,8358,8981,7834,8212,8598,8998
EPS in Rs,14.65,14.33,17.04,16.8,16.07,17.66,19.14,20.81,17.4,19.07,21.21,21.25
Gross NPA %,3.4,3.13,3.02,2.97,2.62,2.3,1.64,1.47,1.45,1.26,0.66,0.66
Net NPA %,0.98,0.86,0.85,0.84,0.8,0.73,0.38,0.31,0.3,0.23,0.13,0.13
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Revenue,48624,54106,62189,71656,76262,77568,91508,106502,115450,115431,,
Expenses,6583,1696,7332,7102,8215,4051,-33,3255,3171,2996,,
Financing Profit,11752,17783,14012,19871,23338,26501,33573,38603,42864,42966,,
Financing Margin %,24,33,23,28,31,34,37,36,37,37,,
Other Income,42,94,105,46,79,47,69,85,49,12,,
Interest,30289,34627,40845,44684,44709,47017,57968,64644,69415,69470,,
Depreciation,15,15,24,25,35,52,53,56,63,67,,
Profit before tax,11779,17862,14093,19891,23382,26496,33588,38632,42850,42911,,
Tax %,25,29,33,21,20,20,21,21,22,—,,
Net Profit,8797,12640,9477,15716,18768,21179,26461,30514,33625,33642,,
EPS in Rs,20.27,30.06,21.58,35.6,42.47,48.15,59.88,69.67,78.49,78.93,,
Dividend Payout %,31,0,35,22,23,22,23,23,24,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,2640,2640,2640,2640,2640,2640,2640,3300,3300,3300,,
Reserves,34205,37194,44481,46760,58127,69036,81518,97847,114438,129561,,
Borrowing,202993,441151,539488,596561,659682,660476,751158,861961,971758,1012503,,
Other Liabilities,19700,41546,42260,48560,55257,58848,60796,75770,88590,99214,,
Total Liabilities,259537,522531,628869,694521,775707,791000,896112,1038877,1178086,1244579,,
Fixed Assets,296,161,196,238,341,719,782,764,761,755,,
CWIP,105,129,199,288,336,53,22,39,88,144,,
Investments,3145,5493,4604,4404,3499,3774,5973,10971,12792,15549,,
Other Assets,255990,516749,623871,689590,771530,786454,889334,1027102,1164445,1228131,,
Total Assets,259537,522531,628869,694521,775707,791000,896112,1038877,1178086,1244579,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1795,-57148,-80252,-42148,-59143,4904,-74699,-97820,-92270,-4504,,
Cash from Investing Activity,-667,1409,-13463,-73,1741,-547,-1694,-3409,-2212,-3441,,
Cash from Financing Activity,1950,52018,93616,43399,60424,-8371,75518,101261,94159,9265,,
Net Cash Flow,3079,-3720,-98,1179,3023,-4014,-874,32,-323,1319,,
Free Cash Flow,1614,-57237,-80351,-42277,-59234,4604,-74821,-98143,-93110,-4841,,
CFO/OP,23,-124,-144,-71,-83,15,-94,-100,-82,3,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
ROE %,6,17,23,15,21,21,20,21,21,21,,
