Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,67.7%,67.7%,67.7%,67.7%,67.7%,67.7%,67.7%,67.7%,67.7%,67.7%,67.7%,67.7%
FIIs,17.83%,17.41%,16.96%,18.05%,18.4%,20.24%,19.97%,19.36%,16.06%,16.58%,15.42%,15.11%
DIIs,11.05%,11.38%,12.84%,12.29%,11.96%,10.05%,10.2%,10.8%,13.85%,13.46%,14.58%,14.83%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,2.2%,2.21%,1.96%,1.54%,1.54%,1.48%,1.66%,1.69%,1.85%,1.72%,1.78%,1.79%
Others,1.21%,1.3%,0.53%,0.41%,0.4%,0.53%,0.47%,0.45%,0.54%,0.54%,0.51%,0.57%
No. of Shareholders,65054,69402,73159,77584,83589,93845,107035,104866,97531,91835,93923,94765
