Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,3276,3338,3412,3422,3536,3561,3710,3732,3902,4003,4243,4384
Expenses,2681,2737,2773,2804,2888,2883,3007,3030,3180,3252,3439,3589
Operating Profit,596,601,639,619,648,678,703,703,722,750,804,795
OPM %,18,18,19,18,18,19,19,19,18,19,19,18
Other Income,49,54,64,74,59,63,60,81,75,27,108,83
Interest,34,53,50,50,40,39,36,42,44,41,77,49
Depreciation,89,103,131,105,104,132,135,132,128,143,153,147
Profit before tax,522,499,522,537,563,569,591,610,625,593,681,683
Tax %,25,25,25,25,25,25,24,28,25,25,25,28
Net Profit,392,374,393,405,423,428,446,442,469,442,510,490
EPS in Rs,20.78,19.79,20.81,21.39,22.37,22.56,23.49,23.22,24.65,23.21,26.71,25.65
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,6546,7731,8844,9722,11961,13798,13279,14230,15880,16531,,
Expenses,5483,6407,7193,7919,9844,11365,10857,11583,12901,13461,,
Operating Profit,1062,1324,1650,1803,2118,2434,2422,2647,2978,3070,,
OPM %,16,17,19,19,18,18,18,19,19,19,,
Other Income,149,177,178,133,160,162,218,255,290,293,,
Interest,13,17,81,63,74,97,161,166,204,211,,
Depreciation,71,76,232,242,291,325,410,476,555,570,,
Profit before tax,1128,1407,1515,1631,1913,2173,2068,2260,2509,2582,,
Tax %,26,24,22,25,25,25,25,25,26,—,,
Net Profit,838,1073,1185,1217,1431,1638,1555,1702,1863,1910,,
EPS in Rs,43.34,57.64,63.52,65.06,76.19,86.94,82.27,89.55,97.61,100.22,,
Dividend Payout %,46,47,55,100,60,58,67,64,64,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,210,193,186,187,187,188,188,189,190,191,,
Reserves,5942,5289,5064,5643,6340,6755,7746,8606,9438,10553,,
Borrowings,260,390,543,571,513,527,198,1544,1888,2620,,
Other Liabilities,889,1109,1576,2339,2324,3214,3373,3662,3228,4246,,
Total Liabilities,7301,6980,7368,8740,9365,10684,11506,14000,14744,17609,,
Fixed Assets,1921,1884,2170,3013,3020,3774,4060,5533,5781,6435,,
CWIP,1,2,3,17,3,11,32,61,0,0,,
Investments,2396,1782,1329,1326,1846,1813,1753,3090,2208,1769,,
Other Assets,2983,3312,3866,4384,4496,5087,5662,5316,6754,9404,,
Total Assets,7301,6980,7368,8740,9365,10684,11506,14000,14744,17609,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,664,723,950,1321,1455,1716,1462,2180,1905,1253,,
Cash from Investing Activity,267,507,280,142,-810,-271,196,-2496,32,-173,,
Cash from Financing Activity,-710,-1380,-1342,-825,-861,-1389,-1440,77,-1756,-943,,
Net Cash Flow,221,-149,-112,638,-217,56,217,-239,181,137,,
Free Cash Flow,549,692,868,1197,1329,1597,1351,2088,1845,937,,
CFO/OP,99,94,98,104,100,98,84,114,99,66,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,38,45,45,34,35,68,67,67,73,96,,
Cash Conversion Cycle,38,45,45,34,35,68,67,67,73,96,,
Working Capital Days,29,21,19,6,15,13,19,-27,-22,-19,,
ROCE %,18,19,24,26,25,27,29,24,22,22,,
