Item,Date,Document
,"9h - Two independent directors, Bhimrao Panda Bhosale and Deepak Singh, ceased on April 22, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 9h - Two independent directors, Bhimrao Panda Bhosale and Deepak Singh, ceased on April 22, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/511d98f4-d51f-4731-8c52-4ff494cc0d4a.pdf)"
,"8 May - NBCC won Odisha school scheme work order worth Rs. 252.80 Cr on May 08, 2026.","[Intimation Of Work Orders Received By NBCC (India) Limited In The Ordinary Course Of Business Amounting To Rs. 252.80 Cr. Approx. 8 May - NBCC won Odisha school scheme work order worth Rs. 252.80 Cr on May 08, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/be973a12-4a82-45bc-8065-550d119e45f6.pdf)"
,"8 May - Independent Director Rajeev Kumar ceased on May 8, 2026 after completing tenure.","[Announcement under Regulation 30 (LODR)-Change in Directorate 8 May - Independent Director Rajeev Kumar ceased on May 8, 2026 after completing tenure.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/49c95b5f-aec0-4df5-a9c2-7360f451e047.pdf)"
,"7 May - NBCC received PFC CSR project work orders worth Rs 103.47 Cr, excluding GST.","[Intimation Of Work Orders Received By NBCC In The Ordinary Course Of Business Amounting Rs. 103.47 Cr. (Excl. GST) Approx. 7 May - NBCC received PFC CSR project work orders worth Rs 103.47 Cr, excluding GST.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/37d00172-b2bf-4a83-b28b-87b06a1d654d.pdf)"
,"5 May - NBCC wins work orders worth Rs 176.28 crore from Odisha, APEDA, Navodaya Vidyalaya, Canara Bank and IIM Sambalpur.","[Intimation Of Work Orders Received By NBCC (India) Limited In The Ordinary Course Of Business Amounting To Rs. 176.28 Cr. Approx. 5 May - NBCC wins work orders worth Rs 176.28 crore from Odisha, APEDA, Navodaya Vidyalaya, Canara Bank and IIM Sambalpur.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/83fc5097-d6e6-405c-b4f3-80b6362271a3.pdf)"
,"30 Mar - NBCC appointed PMC for USD 75 Mn Seychelles project: 1,008 affordable housing units, EXIM LoC funded.","[Intimation Of Engagement Of NBCC (India) Limited As Project Management Consultant In Republic Of Seychelles For Execution Of Housing And Associated Infrastructure Works 30 Mar - NBCC appointed PMC for USD 75 Mn Seychelles project: 1,008 affordable housing units, EXIM LoC funded.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/51bbe2ba-1c3b-414f-ad23-3a422f086ae3.pdf)"
,26 Feb - NBCC awarded Rs.775.27 Cr DDA redevelopment contracts: Old Rajinder Nagar Rs.437.79 Cr; SDA Rs.337.48 Cr.,[Intimation Of Work Order Received By NBCC (India) Limited In The Ordinary Course Of Business Amounting To Rs. 775.27 Cr. Approx. 26 Feb - NBCC awarded Rs.775.27 Cr DDA redevelopment contracts: Old Rajinder Nagar Rs.437.79 Cr; SDA Rs.337.48 Cr.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/74c2e8a3-b5d2-4d10-b9ff-03f2703f6f6b.pdf)
,"25 Mar - Trading window closed Apr 1, 2026 until 48 hours after quarter/FY results; board date pending.","[Closure of Trading Window 25 Mar - Trading window closed Apr 1, 2026 until 48 hours after quarter/FY results; board date pending.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/558e48a5-3cc5-48dd-bf72-833ee8655262.pdf)"
,"23 Mar - NBCC awarded Rs 58.61 Cr construction PMC for Maharaja Sriram Chandra Bhanja Deo University, Baripada (Mar 23, 2026).","[Intimation Of Work Orders Received By NBCC (India) Limited In The Ordinary Course Of Business Amounting To Rs 58.61 Cr. Approx. 23 Mar - NBCC awarded Rs 58.61 Cr construction PMC for Maharaja Sriram Chandra Bhanja Deo University, Baripada (Mar 23, 2026).](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4cf129d3-01ea-4629-a720-d0fa33bdaff8.pdf)"
,"23 Feb - VP of Seychelles visited NBCC; discussed proposed 139-acre island development including housing, hospitality, villas; no contract announced.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 23 Feb - VP of Seychelles visited NBCC; discussed proposed 139-acre island development including housing, hospitality, villas; no contract announced.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/164c6ebf-fa34-4ede-af6e-d1bfb830f7a3.pdf)"
,Date,Document
,---,---
