Item,Indicator,Value,Signal
,SMA (10),14163.6,Sell
,EMA (10),14015.68,Sell
,SMA (20),14381.45,Sell
,EMA (20),14167.11,Sell
,SMA (50),14093.62,Sell
,EMA (50),13846.05,Sell
,SMA (100),12809.59,Buy
,EMA (100),13238.51,Buy
,SMA (200),12172.56,Buy
,EMA (200),13045,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),35.04,Neutral
,"MACD (12,26,9)",-79.81,Sell
,"Stochastic (14,3,3)",12.27,Buy
,ADX (14),23.85,Neutral
,Williams %R (14),-77.86,Neutral
,ATR (14),387.9,Neutral
,ROC (12),-8.89,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",43.65,Neutral
