Item,Indicator,Value,Signal
,SMA (10),5029.09,Sell
,EMA (10),5028.23,Sell
,SMA (20),5062.12,Sell
,EMA (20),5025.3,Sell
,SMA (50),4897.65,Buy
,EMA (50),4884.65,Buy
,SMA (100),4578.31,Buy
,EMA (100),4671.47,Buy
,SMA (200),4341.7,Buy
,EMA (200),4384.82,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),51.15,Neutral
,"MACD (12,26,9)",26.65,Sell
,"Stochastic (14,3,3)",26.42,Neutral
,ADX (14),27.64,Buy
,Williams %R (14),-72.71,Neutral
,ATR (14),75.99,Neutral
,ROC (12),-1.77,Sell
,Stoch RSI (14),10.63,Buy
,"UO (7,14,28)",66.55,Neutral
