Item,Indicator,Value,Signal
,SMA (10),45.57,Sell
,EMA (10),45.38,Sell
,SMA (20),46.37,Sell
,EMA (20),46.25,Sell
,SMA (50),48.91,Sell
,EMA (50),48.44,Sell
,SMA (100),52.21,Sell
,EMA (100),49.85,Sell
,SMA (200),49.92,Sell
,EMA (200),51.19,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),29.42,Buy
,"MACD (12,26,9)",-1.19,Sell
,"Stochastic (14,3,3)",15.7,Buy
,ADX (14),33.84,Buy
,Williams %R (14),-78.89,Neutral
,ATR (14),1.1,Neutral
,ROC (12),-6.01,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",41.7,Neutral
