Item,Indicator,Value,Signal
,SMA (10),565.67,Sell
,EMA (10),568.97,Sell
,SMA (20),573.05,Sell
,EMA (20),572.09,Sell
,SMA (50),582.39,Sell
,EMA (50),571.81,Sell
,SMA (100),558.06,Buy
,EMA (100),554.94,Buy
,SMA (200),510.38,Buy
,EMA (200),522.61,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),42.46,Neutral
,"MACD (12,26,9)",-3.82,Sell
,"Stochastic (14,3,3)",56.88,Neutral
,ADX (14),17.38,Neutral
,Williams %R (14),-61.63,Neutral
,ATR (14),15.63,Neutral
,ROC (12),-3.61,Sell
,Stoch RSI (14),36.71,Neutral
,"UO (7,14,28)",51.55,Neutral
