Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,6988,5464,3913,4729,7433,6935,4988,7042,9654,8779,6004,8165
Expenses,5933,5115,3650,4238,6471,6222,4579,6260,8508,7980,5516,7409
Operating Profit,1055,349,263,490,962,713,409,782,1147,800,488,756
OPM %,15,6,7,10,13,10,8,11,12,9,8,9
Other Income,45,59,84,54,65,114,473,84,116,83,-6,50
Interest,46,38,62,57,66,73,66,68,102,84,89,89
Depreciation,54,64,63,65,69,71,85,121,102,147,165,203
Profit before tax,1000,306,222,422,892,683,731,677,1059,653,228,514
Tax %,25,25,26,27,26,26,21,26,25,25,50,26
Net Profit,755,228,164,309,659,508,578,502,793,488,115,382
EPS in Rs,25.71,7.85,5.45,10.56,22.55,17.37,19.67,17.13,27.31,17.15,4.74,12.91
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,11083,13225,13137,14182,19111,29628,22058,24085,31480,32602,,
Expenses,9822,11775,11400,12193,16954,26726,19678,21508,28248,29412,,
Operating Profit,1261,1450,1737,1989,2156,2902,2380,2577,3232,3190,,
OPM %,11,11,13,14,11,10,11,11,10,10,,
Other Income,55,8,35,76,141,171,223,703,262,243,,
Interest,178,251,235,106,75,190,187,262,343,364,,
Depreciation,99,114,158,173,173,182,229,290,534,616,,
Profit before tax,1038,1093,1379,1786,2050,2701,2188,2728,2617,2454,,
Tax %,33,34,23,26,25,25,25,25,27,—,,
Net Profit,691,720,1065,1329,1528,2013,1641,2055,1898,1778,,
EPS in Rs,23.64,24.63,36.36,45.3,52.08,68.46,55.78,70.14,66.31,62.11,,
Dividend Payout %,27,26,33,26,23,18,11,21,3,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,29,29,29,29,29,29,29,29,29,30,,
Reserves,2862,2867,3329,4288,5121,6329,7878,9390,11058,12528,,
Borrowings,2228,2728,2954,2019,385,395,393,492,780,1506,,
Other Liabilities,3526,4224,4261,3812,3360,4532,5934,5933,7049,10397,,
Total Liabilities,8645,9848,10574,10149,8895,11285,14235,15845,18917,24461,,
Fixed Assets,1328,1327,1309,2032,2015,2092,2200,3112,4139,6737,,
CWIP,22,48,191,65,90,141,399,235,396,348,,
Investments,388,221,201,211,214,243,287,854,1031,2044,,
Other Assets,6907,8252,8873,7840,6576,8809,11348,11644,13351,15331,,
Total Assets,8645,9848,10574,10149,8895,11285,14235,15845,18917,24461,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,915,263,526,1862,4150,2078,591,1428,2464,1558,,
Cash from Investing Activity,-79,38,-597,-220,-1245,-1622,640,-1333,-2638,-559,,
Cash from Financing Activity,-864,-1,-244,-1723,-2263,-443,-543,-363,-698,-831,,
Net Cash Flow,-28,300,-314,-82,642,14,688,-269,-872,168,,
Free Cash Flow,834,134,255,1606,3958,1801,22,910,2030,22,,
CFO/OP,120,49,62,128,232,119,45,86,123,71,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,59,52,50,48,14,5,7,23,19,24,,
Inventory Days,88,109,127,109,98,94,69,102,98,111,,
Days Payable,150,162,147,135,110,100,83,119,123,136,,
Cash Conversion Cycle,-3,-2,30,22,2,-1,-7,6,-7,-1,,
Working Capital Days,40,27,42,65,64,41,37,46,28,35,,
ROCE %,18,23,23,26,32,35,38,26,23,22,,
