Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,60%,60%,50.1%,50.1%,50.1%,50.1%,50.1%,66.41%,57.49%,57.49%,57.49%,57.49%
FIIs,10.01%,10.14%,9.54%,9.8%,10.7%,10.84%,11.05%,7.23%,6.51%,6.02%,5.59%,6.5%
DIIs,14.14%,15.94%,17.24%,17.42%,16.94%,16.68%,16.6%,11.4%,20.82%,21.57%,21.79%,20.09%
Government,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public,11.76%,10.87%,10.51%,10.08%,9.75%,9.81%,9.68%,6.4%,6.42%,6.76%,7.04%,7.71%
Others,4.08%,3.04%,12.59%,12.59%,12.5%,12.56%,12.55%,8.55%,8.75%,8.16%,8.08%,8.21%
No. of Shareholders,73715,70052,68932,65777,69337,84210,86325,80910,75284,81877,85230,99149
