Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2424,1853,2086,2281,2747,2579,2667,2659,3006,2830,3011,3256
Expenses,2138,1570,1648,1817,2253,2093,2187,2146,2542,2477,2657,2411
Operating Profit,286,282,438,464,494,486,480,513,464,353,354,845
OPM %,12,15,21,20,18,19,18,19,15,12,12,26
Other Income,19,11,72,12,7,13,50,24,27,46,6,6
Interest,107,106,112,111,103,98,101,88,75,96,93,95
Depreciation,81,91,102,95,100,100,109,103,106,108,106,105
Profit before tax,117,97,296,270,299,301,320,345,310,195,161,651
Tax %,46,37,22,26,28,16,13,29,31,27,13,25
Net Profit,63,61,230,200,214,253,278,244,214,141,139,490
EPS in Rs,4.76,4.56,17.83,15.49,16.64,19.86,21.96,19.26,16.89,11.21,11.04,38.82
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,5995,6742,4685,5808,7663,11301,8676,10274,11506,12104,,
Expenses,5451,6285,4221,4848,6307,9135,7389,8350,9821,10087,,
Operating Profit,544,457,465,961,1356,2165,1287,1925,1685,2016,,
OPM %,9,7,10,17,18,19,15,19,15,17,,
Other Income,23,54,95,27,44,84,123,81,102,85,,
Interest,173,229,243,188,155,195,404,413,353,359,,
Depreciation,163,171,214,212,233,239,334,403,424,425,,
Profit before tax,230,110,103,588,1013,1816,672,1189,1010,1316,,
Tax %,29,33,14,31,32,33,30,21,27,—,,
Net Profit,164,73,89,406,687,1221,468,945,739,985,,
EPS in Rs,16.04,6.97,8.5,38.99,56.24,95.86,35.87,73.95,58.4,77.96,,
Dividend Payout %,33,37,31,19,16,10,24,14,17,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,88,88,88,89,103,121,126,126,126,126,,
Reserves,1928,1958,2010,2092,2600,3764,4941,5416,6110,6718,,
Borrowings,2013,3532,3032,3015,2593,2656,3699,4149,4152,5670,,
Other Liabilities,1019,1413,1988,1735,1865,2204,2655,2226,2516,3766,,
Total Liabilities,5048,6991,7118,6931,7161,8744,11421,11917,12905,16281,,
Fixed Assets,2056,2189,2209,2712,2621,2644,2678,6258,6292,6151,,
CWIP,385,654,1370,1310,1619,2428,3528,754,1408,3053,,
Investments,154,388,252,12,449,879,600,261,186,133,,
Other Assets,2453,3761,3286,2897,2472,2794,4615,4644,5018,6944,,
Total Assets,5048,6991,7118,6931,7161,8744,11421,11917,12905,16281,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,796,-132,1310,578,1248,1211,493,732,1880,206,,
Cash from Investing Activity,-840,-1139,-576,-156,-634,-1430,-979,-376,-1062,-1559,,
Cash from Financing Activity,-81,1269,-737,-354,-613,221,604,-410,-689,1376,,
Net Cash Flow,-125,-1,-3,69,1,3,118,-54,129,24,,
Free Cash Flow,51,-1073,588,227,1014,222,-716,-94,763,-1363,,
CFO/OP,179,-12,293,128,148,113,48,81,120,28,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,115,120,76,99,58,30,55,62,57,74,,
Inventory Days,63,62,57,75,61,76,60,74,58,79,,
Days Payable,54,73,102,143,124,103,85,80,94,98,,
Cash Conversion Cycle,124,108,30,32,-5,3,30,56,22,55,,
Working Capital Days,-50,-72,-32,-28,-17,-18,15,20,2,30,,
ROCE %,9,8,6,5,14,19,25,11,16,11,,
