Item,Indicator,Value,Signal
,SMA (10),367.79,Sell
,EMA (10),371.25,Sell
,SMA (20),383.5,Sell
,EMA (20),379.61,Sell
,SMA (50),398.67,Sell
,EMA (50),393.27,Sell
,SMA (100),408.83,Sell
,EMA (100),409.38,Sell
,SMA (200),444.93,Sell
,EMA (200),442.48,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),35.58,Neutral
,"MACD (12,26,9)",-10.31,Sell
,"Stochastic (14,3,3)",12.93,Buy
,ADX (14),25.51,Buy
,Williams %R (14),-94.94,Buy
,ATR (14),10.7,Neutral
,ROC (12),-9.38,Sell
,Stoch RSI (14),38.17,Neutral
,"UO (7,14,28)",34.4,Neutral
