Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,45.25%,45.25%,45.25%,45.25%,45.25%,44.07%,44.07%,44.07%,44.07%,44.07%,44.07%,44.07%
FIIs,16.28%,16.6%,16.47%,17.03%,18.72%,17.88%,16.07%,14.37%,13.62%,12.4%,14.15%,15.04%
DIIs,27.94%,25.12%,28.06%,27.95%,26.31%,28.35%,30.2%,31.26%,32.11%,34.08%,32.61%,32.19%
Government,0.18%,0%,0.18%,0.18%,0.16%,0.15%,0.15%,0.15%,0.15%,0.15%,0.15%,0.15%
Public,8.07%,8.01%,7.81%,7.48%,7.5%,7.47%,7.45%,7.78%,7.83%,7.35%,7.23%,6.75%
Others,2.27%,5.02%,2.22%,2.1%,2.05%,2.08%,2.05%,2.37%,2.22%,1.95%,1.78%,1.79%
No. of Shareholders,169954,179683,189104,182988,199721,203973,214725,242732,249520,227160,228156,232361
