Item,Indicator,Value,Signal
,SMA (10),48269,Buy
,EMA (10),48316.38,Buy
,SMA (20),48344.75,Buy
,EMA (20),47671.86,Buy
,SMA (50),44724.1,Buy
,EMA (50),45199.93,Buy
,SMA (100),41290.9,Buy
,EMA (100),42433.57,Buy
,SMA (200),38320.65,Buy
,EMA (200),39555.8,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),58.58,Neutral
,"MACD (12,26,9)",1064.38,Sell
,"Stochastic (14,3,3)",65.27,Neutral
,ADX (14),40.36,Buy
,Williams %R (14),-44.99,Neutral
,ATR (14),1078.2,Neutral
,ROC (12),-1.04,Sell
,Stoch RSI (14),22.79,Neutral
,"UO (7,14,28)",62.3,Neutral
