Item,Indicator,Value,Signal
,SMA (10),146.63,Sell
,EMA (10),147.94,Sell
,SMA (20),151.94,Sell
,EMA (20),151.19,Sell
,SMA (50),159.28,Sell
,EMA (50),157.82,Sell
,SMA (100),168.6,Sell
,EMA (100),162.06,Sell
,SMA (200),164.11,Sell
,EMA (200),163.33,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),34,Neutral
,"MACD (12,26,9)",-4.34,Buy
,"Stochastic (14,3,3)",28.57,Neutral
,ADX (14),18.52,Neutral
,Williams %R (14),-85.56,Buy
,ATR (14),4.06,Neutral
,ROC (12),-5.19,Sell
,Stoch RSI (14),61.26,Neutral
,"UO (7,14,28)",32.15,Neutral
