Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,62.93%,62.93%,62.93%,62.93%,62.93%,62.93%,62.93%,62.93%,62.93%,62.93%,62.93%,62.93%
FIIs,10.19%,11.21%,10.57%,11.91%,11.25%,11.11%,10.55%,11.38%,11.9%,14.62%,14.24%,12.68%
DIIs,14.94%,13.1%,14.38%,11.2%,11.65%,11.72%,11.85%,11.41%,12.24%,10.48%,10.9%,11.91%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,10.45%,10.17%,10.66%,12.16%,12.66%,12.74%,13.24%,12.81%,11.58%,10.72%,10.61%,11%
Others,1.48%,2.58%,1.45%,1.8%,1.51%,1.49%,1.42%,1.46%,1.34%,1.25%,1.31%,1.47%
No. of Shareholders,638401,644770,759083,1193270,1639360,1748710,1799430,1699720,1614080,1530700,1502130,1521090
