Item,Indicator,Value,Signal
,SMA (10),872.37,Sell
,EMA (10),866.97,Sell
,SMA (20),875.26,Sell
,EMA (20),870.14,Sell
,SMA (50),855.7,Sell
,EMA (50),863.48,Sell
,SMA (100),850.53,Buy
,EMA (100),858.65,Sell
,SMA (200),862.35,Sell
,EMA (200),832.02,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),42.13,Neutral
,"MACD (12,26,9)",-0.69,Sell
,"Stochastic (14,3,3)",15.75,Buy
,ADX (14),17.69,Neutral
,Williams %R (14),-74.2,Neutral
,ATR (14),19.75,Neutral
,ROC (12),-3.99,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",42.98,Neutral
