Item,Indicator,Value,Signal
,SMA (10),851.44,Sell
,EMA (10),849.67,Sell
,SMA (20),888.64,Sell
,EMA (20),873.08,Sell
,SMA (50),897.25,Sell
,EMA (50),884.24,Sell
,SMA (100),876.12,Sell
,EMA (100),877.08,Sell
,SMA (200),863.39,Sell
,EMA (200),884.47,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),25.85,Buy
,"MACD (12,26,9)",-23.63,Sell
,"Stochastic (14,3,3)",3.88,Buy
,ADX (14),26.88,Buy
,Williams %R (14),-92.35,Buy
,ATR (14),20.8,Neutral
,ROC (12),-11.6,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",28.63,Buy
