Item,Indicator,Value,Signal
,SMA (10),666.81,Sell
,EMA (10),659.64,Sell
,SMA (20),648.63,Sell
,EMA (20),646.71,Sell
,SMA (50),597.27,Buy
,EMA (50),609.32,Buy
,SMA (100),563.83,Buy
,EMA (100),586.58,Buy
,SMA (200),575.98,Buy
,EMA (200),599.97,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),50.65,Neutral
,"MACD (12,26,9)",20.2,Sell
,"Stochastic (14,3,3)",25.81,Neutral
,ADX (14),33.48,Buy
,Williams %R (14),-85.72,Buy
,ATR (14),27.78,High Volatility
,ROC (12),-2.51,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",48.56,Neutral
