Item,Indicator,Value,Signal
,SMA (10),609.91,Sell
,EMA (10),611.79,Sell
,SMA (20),628.33,Sell
,EMA (20),624.9,Sell
,SMA (50),659.6,Sell
,EMA (50),647.77,Sell
,SMA (100),672.78,Sell
,EMA (100),648.63,Sell
,SMA (200),612.6,Sell
,EMA (200),635.05,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),26.96,Buy
,"MACD (12,26,9)",-16.85,Sell
,"Stochastic (14,3,3)",8.72,Buy
,ADX (14),21.96,Neutral
,Williams %R (14),-96.3,Buy
,ATR (14),14.94,Neutral
,ROC (12),-7.6,Sell
,Stoch RSI (14),6.56,Buy
,"UO (7,14,28)",26.65,Buy
