Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,65.34%,65.34%,65.34%,65.34%,65.34%,65.34%,65.34%,65.34%,65.34%,65.34%,65.34%,65.34%
FIIs,4.39%,4.27%,4.56%,4.4%,4.59%,5.05%,5.46%,5%,6.6%,6.43%,6.69%,6.03%
DIIs,9.49%,10.62%,12.2%,11.42%,10.03%,9.93%,10.51%,10.09%,9.58%,10.02%,10.48%,10.24%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.01%
Public,16.75%,15.82%,14.26%,15.14%,15.95%,16.08%,15.26%,15.99%,14.92%,14.67%,14.18%,14.89%
Others,4.03%,3.95%,3.64%,3.7%,4.08%,3.6%,3.43%,3.59%,3.57%,3.54%,3.31%,3.49%
No. of Shareholders,229843,222065,210231,213320,222128,230058,229700,226558,216512,207329,199456,196575
