Item,Indicator,Value,Signal
,SMA (10),372.83,Buy
,EMA (10),374.5,Buy
,SMA (20),373.13,Buy
,EMA (20),376.95,Sell
,SMA (50),390.23,Sell
,EMA (50),383.93,Sell
,SMA (100),390.12,Sell
,EMA (100),391.11,Sell
,SMA (200),408.22,Sell
,EMA (200),405.73,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),46.49,Neutral
,"MACD (12,26,9)",-4.15,Buy
,"Stochastic (14,3,3)",60.24,Neutral
,ADX (14),13.74,Neutral
,Williams %R (14),-44.85,Neutral
,ATR (14),10.1,Neutral
,ROC (12),1.4,Buy
,Stoch RSI (14),76.5,Neutral
,"UO (7,14,28)",45.86,Neutral
