Item,Indicator,Value,Signal
,SMA (10),454.07,Sell
,EMA (10),451.82,Sell
,SMA (20),453.86,Sell
,EMA (20),455.92,Sell
,SMA (50),472.03,Sell
,EMA (50),462.6,Sell
,SMA (100),466.64,Sell
,EMA (100),460.83,Sell
,SMA (200),443.66,Sell
,EMA (200),444.68,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),37.1,Neutral
,"MACD (12,26,9)",-5.25,Sell
,"Stochastic (14,3,3)",24.73,Neutral
,ADX (14),13.73,Neutral
,Williams %R (14),-88.81,Buy
,ATR (14),10.6,Neutral
,ROC (12),-2.23,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",51.85,Neutral
