Item,Indicator,Value,Signal
,SMA (10),2442.46,Sell
,EMA (10),2438.44,Sell
,SMA (20),2509.26,Sell
,EMA (20),2469.27,Sell
,SMA (50),2452.67,Sell
,EMA (50),2472.62,Sell
,SMA (100),2486.47,Sell
,EMA (100),2472.87,Sell
,SMA (200),2460.13,Sell
,EMA (200),2509.61,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),31.39,Neutral
,"MACD (12,26,9)",-24.88,Sell
,"Stochastic (14,3,3)",5.15,Buy
,ADX (14),19.68,Neutral
,Williams %R (14),-93.09,Buy
,ATR (14),60.21,Neutral
,ROC (12),-10.9,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",33.29,Neutral
