Item,Indicator,Value,Signal
,SMA (10),117.91,Sell
,EMA (10),117.85,Sell
,SMA (20),120.59,Sell
,EMA (20),119.97,Sell
,SMA (50),123.25,Sell
,EMA (50),122.44,Sell
,SMA (100),124.27,Sell
,EMA (100),124.32,Sell
,SMA (200),127.69,Sell
,EMA (200),130.85,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),26.75,Buy
,"MACD (12,26,9)",-2.43,Sell
,"Stochastic (14,3,3)",13.3,Buy
,ADX (14),26.72,Buy
,Williams %R (14),-92.56,Buy
,ATR (14),2.42,Neutral
,ROC (12),-6.66,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",31.37,Neutral
