Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,1223,1592,1398,1142,1032,1908,856,1213,1138,1150,870,1014
Expenses,966,1336,1280,761,912,2564,842,1186,1133,1125,1131,1018
Operating Profit,257,256,118,381,120,-656,14,27,5,25,-261,-4
OPM %,21,16,8,33,12,-34,1.6,2.2,0.4,2.2,-30,-0.4
Other Income,7,63,9,20,31,1869,24,59,47,28,639,34
Interest,58,58,53,53,66,45,23,22,21,18,20,34
Depreciation,27,27,34,28,28,61,31,30,30,31,32,31
Profit before tax,178,234,40,321,57,1107,-15,34,1,4,327,-35
Tax %,7,6,-40,16,-17,49,45,20,1044,129,23,3
Net Profit,166,220,56,268,67,562,-22,27,-6,-1,251,-36
EPS in Rs,3.2,4.36,0.85,4.43,1.64,18.59,-0.57,0.61,-0.12,-0.31,8.57,-1
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,347,892,341,320,487,1438,5017,4938,4371,4172,,
Expenses,312,814,289,252,419,1207,4149,5079,4575,4406,,
Operating Profit,35,78,52,68,68,231,868,-141,-204,-234,,
OPM %,10,9,15,21,14,16,17,-2.9,-4.7,-6,,
Other Income,110,19,9,4,7,11,82,1944,774,749,,
Interest,58,54,50,108,189,223,226,186,81,93,,
Depreciation,14,14,15,42,70,81,115,147,124,124,,
Profit before tax,73,29,-4,-78,-184,-62,609,1470,365,296,,
Tax %,25,121,14,-12,-14,-2,4,41,26,—,,
Net Profit,55,-6,-5,-69,-158,-61,586,874,271,208,,
EPS in Rs,2.24,-0.22,-0.2,-2.81,-5.98,-2.31,9.61,24.1,8.75,7.14,,
Dividend Payout %,4,-46,-51,-4,-2,-4,1,0,2,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,22,24,24,24,24,26,26,31,31,31,,
Reserves,409,907,899,890,850,1219,2257,6248,7311,7505,,
Borrowings,821,912,1077,1206,3077,4117,4985,3449,2823,2130,,
Other Liabilities,596,793,1169,1368,985,1035,2956,2439,3437,4187,,
Total Liabilities,1848,2636,3170,3489,4936,6397,10225,12168,13604,13853,,
Fixed Assets,604,577,564,556,2282,2238,4225,4148,3734,3806,,
CWIP,313,617,1224,1685,1927,2389,3253,3657,3870,3997,,
Investments,8,324,149,8,1,3,30,134,668,833,,
Other Assets,923,1118,1233,1239,726,1768,2717,4229,5331,5218,,
Total Assets,1848,2636,3170,3489,4936,6397,10225,12168,13604,13853,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,69,62,42,-95,302,29,-491,26,-529,-14,,
Cash from Investing Activity,-29,-533,-763,-324,-2001,-494,-860,-512,1346,294,,
Cash from Financing Activity,-29,481,707,427,1760,1309,598,1604,-560,-1034,,
Net Cash Flow,12,10,-14,8,62,843,-752,1118,257,-754,,
Free Cash Flow,73,-158,-566,-563,-1709,-462,-3424,-421,1311,-221,,
CFO/OP,209,185,71,-172,444,52,-213,4,366,-37,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,96,60,17,58,33,160,453,139,100,188,,
Inventory Days,790,861,74,206,293,192,89,21,146,103,,
Days Payable,110,384,19,92,67,232,329,19,70,106,,
Cash Conversion Cycle,777,536,71,172,259,120,213,142,176,185,,
Working Capital Days,239,229,-220,-428,-1237,-365,24,104,62,101,,
ROCE %,3,3,3,2,1,0,2,8,-1,-1,,
