Item,Date,Document
,2026-09-04,[Announcement under Regulation 30 (LODR)-Diversification / Disinvestment](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f7b02b80-4334-41ef-8194-70e4a64fe6f9.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=075485a4-0c9b-4a83-82bc-ffb8e8e51b2f.pdf)
,2026-08-29,[General Update](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0f13409c-ad68-4d18-be1a-54733e2b4dcb.pdf)
,2026-08-28,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13fd6d04-110d-4f85-8903-6cd20c706268.pdf)
,2026-08-25,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b5bbf077-7f67-4bfc-b6d6-832abc102aba.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=254bcfaf-f3c4-4e3e-8b6c-9001e01a2d4b.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Acquisition](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7d56cc13-bfa2-48c8-a7b7-c33ddeefdaf7.pdf)
,2026-08-14,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7f9a307e-052e-44ab-b2ad-d832fac54572.pdf)
,2026-08-14,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1e5b505-b278-4c80-9476-68e995d37959.pdf)
,2026-08-14,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7f92e50b-ff13-4334-b0f5-25af8d0c7e62.pdf)
,Date,Document
,---,---
,2026-08-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1164993-1a24-40da-b5a2-fe76d8c1f588.pdf)
,2026-06-03,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=feeac222-9b4b-433b-a5a5-b4e3480e77f5.pdf)
,2026-03-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=76ca8e77-b84d-4199-884f-f3a876a32968.pdf)
,2026-02-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0390c9c7-8cf2-4685-a930-2eb2613d6053.pdf)
,2025-11-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=89d7fd72-a7b1-403b-b426-385d1e1e4d33.pdf)
,2025-08-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=538e96c0-a5c6-4fe8-9a27-68fe53ae6c6a.pdf)
,2025-05-30,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57e781a1-3eac-4fa6-a68a-ccfea414fbf0.pdf)
,2025-03-03,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6fb1a23b-b48b-4622-81d7-42d32970bf0e.pdf)
,2025-02-14,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da89142f-be4c-4dfb-92a9-e1d17f6feb38.pdf)
,2024-11-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7521b9d5-3d99-4ae7-93ac-2d0067015b02.pdf)
,Date,Document
,---,---
