Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,46.86%,46.86%,46.86%,46.86%,46.86%,46.86%,46.86%,46.86%,46.86%,46.86%,46.86%,46.86%
FIIs,10.01%,9.86%,9.45%,9.51%,9.17%,9.46%,9.39%,10.06%,10.19%,10%,10.04%,10.03%
DIIs,15.69%,16.11%,15.46%,15.49%,16.63%,15.71%,15.88%,15.95%,16.34%,17.21%,17.98%,18.13%
Government,0.32%,0.32%,0.33%,0.33%,0.33%,0.33%,0.33%,0.33%,0.33%,0.32%,0.31%,0.31%
Public,24.07%,23.64%,24.53%,24.52%,23.73%,24.25%,24.16%,23.49%,23.01%,22.36%,21.54%,21.21%
Others,3.05%,3.22%,3.37%,3.29%,3.28%,3.4%,3.39%,3.32%,3.28%,3.25%,3.27%,3.47%
No. of Shareholders,3807720,3980330,4435230,4607350,4545440,4640370,4667440,4514500,4403560,4244120,4105020,3996320
