Item,Indicator,Value,Signal
,SMA (10),1029.93,Sell
,EMA (10),1024.79,Buy
,SMA (20),1010.78,Buy
,EMA (20),1004.96,Buy
,SMA (50),951.57,Buy
,EMA (50),961.76,Buy
,SMA (100),912.5,Buy
,EMA (100),920.43,Buy
,SMA (200),851.97,Buy
,EMA (200),877.32,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),59.78,Neutral
,"MACD (12,26,9)",27.54,Sell
,"Stochastic (14,3,3)",50.68,Neutral
,ADX (14),34.26,Buy
,Williams %R (14),-46.68,Neutral
,ATR (14),29.11,Neutral
,ROC (12),-1.3,Sell
,Stoch RSI (14),14.35,Buy
,"UO (7,14,28)",61.57,Neutral
