Item,Indicator,Value,Signal
,SMA (10),237.34,Sell
,EMA (10),238.08,Sell
,SMA (20),246.5,Sell
,EMA (20),242.59,Sell
,SMA (50),245.61,Sell
,EMA (50),248.08,Sell
,SMA (100),256.44,Sell
,EMA (100),255.92,Sell
,SMA (200),272.39,Sell
,EMA (200),275.61,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),35.39,Neutral
,"MACD (12,26,9)",-4.98,Sell
,"Stochastic (14,3,3)",9.13,Buy
,ADX (14),26,Buy
,Williams %R (14),-85.07,Buy
,ATR (14),7.58,High Volatility
,ROC (12),-2.6,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",42.91,Neutral
