Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,59692,60583,61237,62613,64259,63973,64479,63437,65799,67087,70698,72275
Expenses,43946,44195,44073,45951,47528,46939,47499,46562,47821,48818,51422,53719
Operating Profit,15746,16388,17164,16662,16731,17034,16980,16875,17978,18269,19276,18556
OPM %,26,27,28,27,26,27,26,27,27,27,27,26
Other Income,1006,-96,1157,962,729,1243,1028,1660,-268,-2273,757,900
Interest,159,230,226,173,162,234,227,195,229,538,265,273
Depreciation,1263,1233,1246,1220,1266,1377,1379,1361,1413,1380,1406,1239
Profit before tax,15330,14829,16849,16231,16032,16666,16402,16979,16068,14078,18362,17944
Tax %,26,25,26,25,25,25,25,24,24,24,25,25
Net Profit,11380,11097,12502,12105,11955,12444,12293,12819,12131,10720,13784,13420
EPS in Rs,31,30.56,34.37,33.28,32.92,34.22,33.79,35.27,33.37,29.45,37.92,36.9
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,123104,146463,156949,164177,191754,225458,240893,255324,267021,275859,,
Expenses,90588,106957,114840,117631,138697,166199,176597,187917,194623,201780,,
Operating Profit,32516,39506,42109,46546,53057,59259,64296,67407,72398,74079,,
OPM %,26,27,27,28,28,26,27,26,27,27,,
Other Income,3642,4311,4592,1916,4018,3449,3464,3962,-124,-884,,
Interest,52,198,924,637,784,779,778,796,1227,1305,,
Depreciation,2014,2056,3529,4065,4604,5022,4985,5242,5560,5438,,
Profit before tax,34092,41563,42248,43760,51687,56907,61997,65331,65487,66452,,
Tax %,24,24,23,26,26,26,26,25,24,—,,
Net Profit,25880,31562,32447,32562,38449,42303,46099,48797,49454,50055,,
EPS in Rs,67.46,83.87,86.19,87.67,104.75,115.19,126.88,134.2,136.01,137.64,,
Dividend Payout %,37,36,85,43,41,100,58,94,81,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,197,191,375,375,370,366,366,362,362,362,,
Reserves,86017,84937,89071,83751,86063,88773,90058,90127,94394,106878,,
Borrowings,289,247,62,8174,7795,7818,7688,8021,9392,11283,,
Other Liabilities,15830,19751,24393,27827,35764,43967,44747,46962,54501,62644,,
Total Liabilities,102333,105126,113901,120127,129992,140924,142859,145472,158649,181167,,
Fixed Assets,11701,11973,12290,20928,21021,21298,20515,19604,23053,31343,,
CWIP,1541,1278,963,906,926,1205,1234,1564,1546,2665,,
Investments,41980,36008,29330,26356,29373,30485,37163,31762,30964,33988,,
Other Assets,47111,55867,71318,71937,78672,87936,83947,92542,103086,113171,,
Total Assets,102333,105126,113901,120127,129992,140924,142859,145472,158649,181167,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,25223,25067,28593,32369,38802,39949,41965,44338,48908,52094,,
Cash from Investing Activity,-16895,3104,1645,8968,-7956,-738,548,6091,-2144,-11886,,
Cash from Financing Activity,-11026,-26885,-27897,-39915,-32634,-33581,-47878,-48536,-47438,-42133,,
Net Cash Flow,-2698,1286,2341,1422,-1788,5630,-5365,1893,-674,-1925,,
Free Cash Flow,23270,23263,26461,29281,35663,36985,38902,41688,44994,48013,,
CFO/OP,103,100,98,91,103,97,93,88,96,92,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,70,74,68,71,67,80,81,81,84,93,,
Cash Conversion Cycle,70,74,68,71,67,80,81,81,84,93,,
Working Capital Days,62,61,70,64,59,33,30,34,34,38,,
ROCE %,44,39,47,47,49,54,59,64,65,63,,
