Item,Indicator,Value,Signal
,SMA (10),2450.22,Sell
,EMA (10),2434.41,Sell
,SMA (20),2411.87,Buy
,EMA (20),2408.27,Buy
,SMA (50),2316.74,Buy
,EMA (50),2341.14,Buy
,SMA (100),2291.01,Buy
,EMA (100),2279.8,Buy
,SMA (200),2169.94,Buy
,EMA (200),2168.16,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),54.91,Neutral
,"MACD (12,26,9)",39.8,Sell
,"Stochastic (14,3,3)",44.6,Neutral
,ADX (14),23.72,Neutral
,Williams %R (14),-73.27,Neutral
,ATR (14),57.39,Neutral
,ROC (12),-0.78,Sell
,Stoch RSI (14),2.93,Buy
,"UO (7,14,28)",55.2,Neutral
