Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,68.94%,68.94%,68.93%,68.93%,68.93%,68.93%,68.93%,68.93%,68.93%,69.83%,70%,70.03%
FIIs,0%,0.01%,0.02%,0.16%,0.09%,0.07%,0.04%,0.06%,0.19%,0.15%,0.09%,0.02%
DIIs,0%,0%,0%,0%,0%,0%,0%,0%,0.06%,0.05%,0.08%,0.08%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,11.33%,12.1%,11.87%,11.35%,11.51%,11.33%,11.1%,11.04%,10.95%,10.06%,9.83%,9.96%
Others,19.73%,18.96%,19.18%,19.56%,19.47%,19.66%,19.92%,19.97%,19.88%,19.91%,20.01%,19.91%
No. of Shareholders,20356,20731,20884,19536,18980,18286,17789,19885,21372,22435,21181,29986
