Item,Indicator,Value,Signal
,SMA (10),2979.54,Sell
,EMA (10),2977.24,Sell
,SMA (20),3022.17,Sell
,EMA (20),3002.71,Sell
,SMA (50),3013.23,Sell
,EMA (50),3009.8,Sell
,SMA (100),2992.3,Sell
,EMA (100),3047.02,Sell
,SMA (200),3237.91,Sell
,EMA (200),3143.93,Sell
,Indicator,Value,Signal
,---,---,---
,RSI (14),35.79,Neutral
,"MACD (12,26,9)",-23.63,Sell
,"Stochastic (14,3,3)",16.6,Buy
,ADX (14),17.79,Neutral
,Williams %R (14),-93.28,Buy
,ATR (14),62.45,Neutral
,ROC (12),-5.45,Sell
,Stoch RSI (14),0,Buy
,"UO (7,14,28)",32.73,Neutral
