Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,2341,2111,2678,2094,2044,1983,2397,2074,2239,2106,2610,2273
Expenses,1935,1714,2259,1773,1730,1704,2078,1676,1851,1826,2240,1967
Operating Profit,406,397,419,320,314,279,319,398,388,280,371,306
OPM %,17,19,16,15,15,14,13,19,17,13,14,13
Other Income,12,7,14,8,10,199,23,6,7,496,86,19
Interest,117,102,104,113,120,113,113,105,111,108,95,96
Depreciation,163,180,154,168,170,175,183,184,183,185,188,190
Profit before tax,138,121,175,48,34,191,46,115,100,483,173,40
Tax %,27,31,26,27,27,4,46,27,24,20,15,23
Net Profit,72,82,129,37,26,182,26,85,78,386,151,31
EPS in Rs,3.05,3.58,5.46,1.57,1.09,7.72,1.16,3.6,3.27,16.32,6.38,1.32
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,4425,5162,5389,5291,6004,8157,9376,8518,9029,9228,,
Expenses,3310,4117,4241,3733,4713,6971,7811,7284,7591,7883,,
Operating Profit,1115,1046,1149,1558,1291,1186,1565,1234,1437,1345,,
OPM %,25,20,21,29,22,15,17,14,16,15,,
Other Income,32,25,34,30,28,33,39,241,595,608,,
Interest,61,53,73,88,113,241,416,460,421,410,,
Depreciation,294,300,317,357,402,506,646,695,740,746,,
Profit before tax,792,718,792,1144,803,472,542,319,871,797,,
Tax %,29,29,24,33,-11,28,27,16,21,—,,
Net Profit,566,511,605,784,882,315,356,270,699,645,,
EPS in Rs,23.95,21.68,25.65,33.22,37.3,13.31,15.23,11.54,29.57,27.29,,
Dividend Payout %,13,14,10,9,8,15,16,17,8,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,24,24,24,24,24,24,24,24,24,24,,
Reserves,3772,4089,4513,4978,5708,6595,6837,7214,7418,8070,,
Borrowings,1437,1121,1637,3032,3110,3950,4507,4936,4675,3871,,
Other Liabilities,1838,1936,2029,2099,2613,2589,3224,4095,4213,4664,,
Total Liabilities,7071,7169,8203,10132,11455,13157,14592,16270,16329,16629,,
Fixed Assets,5211,5323,5400,6049,6978,7773,10195,12053,12344,12918,,
CWIP,120,175,853,1840,2355,3034,1987,1378,1386,990,,
Investments,210,240,259,276,307,297,273,319,90,60,,
Other Assets,1529,1432,1692,1967,1814,2054,2138,2519,2509,2661,,
Total Assets,7071,7169,8203,10132,11455,13157,14592,16270,16329,16629,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,1117,1124,793,748,1892,1135,1412,1898,1399,1611,,
Cash from Investing Activity,-280,-490,-1202,-1921,-1779,-1816,-1694,-1911,-542,-338,,
Cash from Financing Activity,-665,-793,653,1194,-64,715,274,-28,-782,-1257,,
Net Cash Flow,172,-159,243,21,50,35,-8,-41,75,16,,
Free Cash Flow,813,630,-410,-1171,126,-676,-352,-16,458,1216,,
CFO/OP,108,116,91,77,135,100,122,124,115,115,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,51,37,35,36,26,21,21,33,31,32,,
Inventory Days,314,273,242,270,253,342,240,209,215,196,,
Days Payable,140,130,111,143,154,199,174,211,199,228,,
Cash Conversion Cycle,225,179,165,163,125,165,87,31,48,0,,
Working Capital Days,-67,-53,-55,-58,-76,-76,-61,-72,-98,-90,,
ROCE %,18,16,13,12,15,9,6,8,5,6,,
