Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,75.45%,75.45%,75.04%,75.04%,71.39%,71.39%,71.03%,71.03%,71%,71%,66.98%,66.98%
FIIs,10.33%,9.69%,10.21%,10.23%,12.14%,11.1%,10.67%,9.54%,10.82%,9.55%,9.29%,9.27%
DIIs,5.64%,6.19%,6.92%,4.33%,5.59%,5.22%,5.34%,4.23%,3.57%,3.3%,4.68%,5.91%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,6.1%,6.11%,6.96%,9.13%,9.6%,11.31%,11.63%,13.12%,12.65%,14.17%,16.15%,15.29%
Others,2.48%,2.57%,0.88%,1.28%,1.29%,0.97%,1.34%,2.08%,1.98%,1.99%,2.89%,2.55%
No. of Shareholders,75145,73803,80839,99819,117870,143302,167314,181134,182013,219350,243292,246932
