Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,23474,25644,27058,28868,27812,27666,29317,30212,30173,31409,34309,35244
Expenses,21585,23273,24124,26093,25364,24980,26674,27754,27562,28366,30519,32148
Operating Profit,1889,2370,2935,2775,2448,2686,2643,2458,2611,3043,3791,3096
OPM %,8,9,11,10,9,10,9,8,9,10,11,9
Other Income,-10,117,161,179,443,214,248,68,231,145,36,254
Interest,488,620,450,444,546,466,426,425,387,341,472,459
Depreciation,867,1016,1088,1065,1103,1112,1214,1230,1218,1321,1365,1358
Profit before tax,523,851,1557,1445,1242,1322,1252,872,1237,1527,1989,1533
Tax %,44,26,7,24,24,26,11,30,32,30,22,30
Net Profit,294,633,1444,1097,949,984,1115,606,846,1072,1562,1076
EPS in Rs,0.2,0.53,1.35,0.98,0.83,0.83,1,0.48,0.78,0.97,1.42,0.98
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,56303,63523,60729,57370,63536,78701,98692,113663,126104,131135,,
Expenses,51174,58174,56075,53000,59060,72537,89370,102903,113980,118595,,
Operating Profit,5128,5348,4654,4370,4476,6164,9322,10760,12124,12541,,
OPM %,9,8,8,8,7,8,9,9,10,10,,
Other Income,125,333,642,568,813,158,140,877,259,666,,
Interest,411,423,593,512,543,781,1811,1882,1624,1658,,
Depreciation,1575,2058,2721,2926,2958,3136,3810,4493,5134,5262,,
Profit before tax,3267,3200,1983,1500,1788,2405,3840,5261,5625,6286,,
Tax %,31,34,35,-5,34,31,21,21,27,—,,
Net Profit,2260,2098,1294,1569,1182,1670,3020,4146,4086,4555,,
EPS in Rs,2.25,2.27,1.65,1.46,0.86,1.47,2.67,3.6,3.66,4.15,,
Dividend Payout %,30,29,40,46,34,29,20,16,16,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,140,210,316,316,316,452,678,678,704,1055,,
Reserves,8132,9674,10647,10945,12245,20136,21774,25477,34177,39924,,
Borrowings,10349,10374,11534,13136,11930,14130,13792,19922,17222,19170,,
Other Liabilities,13322,16716,20257,20636,23258,21008,25086,38101,39768,49276,,
Total Liabilities,31944,36974,42754,45033,47749,55726,61330,84178,91870,109426,,
Fixed Assets,12193,14712,18423,20750,20099,21411,23147,30122,33181,38498,,
CWIP,1935,2585,1067,852,877,1310,1478,2498,2646,4094,,
Investments,474,792,855,796,846,6462,6290,6521,6600,7238,,
Other Assets,17343,18885,22409,22635,25926,26543,30415,45037,49444,59596,,
Total Assets,31944,36974,42754,45033,47749,55726,61330,84178,91870,109426,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,3800,3264,4312,6352,5051,2463,4643,7569,6286,11284,,
Cash from Investing Activity,-6145,-3194,-3318,-2220,-1886,-2304,-2248,-6644,-4836,-6136,,
Cash from Financing Activity,5518,-2221,-225,-2803,-2098,-1217,-2734,1281,-2551,-3275,,
Net Cash Flow,3172,-2152,769,1329,1068,-1059,-339,2205,-1101,1873,,
Free Cash Flow,1021,233,1627,4158,3119,26,2460,3559,1853,5373,,
CFO/OP,111,83,100,160,128,74,89,97,75,107,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,40,36,35,31,36,38,39,58,56,58,,
Inventory Days,44,43,46,52,53,64,63,61,64,68,,
Days Payable,103,96,106,104,118,113,114,152,142,152,,
Cash Conversion Cycle,-20,-17,-24,-21,-29,-11,-11,-33,-21,-26,,
Working Capital Days,-2,-7,-14,-30,-32,-27,-25,-32,-16,-16,,
ROCE %,21,18,15,8,6,6,9,14,14,13,,
