Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,19353,24667,25329,23247,24968,21871,24596,17356,22649,24712,23950,38254
Expenses,17215,23508,22990,22641,25442,20840,23466,17177,21160,21927,22169,36937
Operating Profit,2138,1159,2339,606,-474,1031,1130,180,1489,2785,1781,1318
OPM %,11,4.7,9,2.6,-1.9,4.7,4.6,1,7,11,7,3.4
Other Income,67,45,23,52,45,38,45,39,65,45,59,574
Interest,311,274,262,214,285,264,245,257,219,219,212,244
Depreciation,296,334,333,335,342,332,338,363,371,391,395,401
Profit before tax,1598,596,1768,108,-1056,474,592,-402,963,2220,1233,1246
Tax %,34,34,36,32,-34,35,37,-33,35,35,91,24
Net Profit,1052,392,1138,73,-697,309,371,-271,627,1451,117,946
EPS in Rs,6,2.24,6.5,0.42,-3.98,1.76,2.11,-1.54,3.58,8.28,0.67,5.4
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,49055,63446,50230,31959,69758,109026,90407,94684,88667,109564,,
Expenses,44526,60816,53368,31252,64814,102498,82550,92378,82338,102193,,
Operating Profit,4529,2630,-3137,708,4944,6528,7857,2306,6330,7371,,
OPM %,9,4.2,-6,2.2,7,6,9,2.4,7,7,,
Other Income,223,130,70,90,67,213,42,176,117,743,,
Interest,915,1062,1251,558,1212,1298,1119,1016,912,894,,
Depreciation,966,1048,1086,1158,1088,1187,1257,1347,1520,1558,,
Profit before tax,2871,651,-5404,-919,2711,4256,5523,119,4015,5662,,
Tax %,38,46,-25,-17,-9,38,35,53,52,—,,
Net Profit,1774,351,-4043,-765,2958,2655,3597,56,1925,3141,,
EPS in Rs,11.37,1.94,-19.14,-4.36,16.88,15.15,20.52,0.32,10.98,17.93,,
Dividend Payout %,26,52,0,0,0,0,15,0,36,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,,
Reserves,7750,8481,8193,4607,2495,5457,8112,11530,11217,12444,,
Borrowings,15477,14921,15618,18482,24062,21310,16939,12687,13143,15341,,
Other Liabilities,7870,6803,7203,5734,6425,11561,8410,9467,8329,14950,,
Total Liabilities,32849,31958,32766,30576,34735,40081,35214,35437,34442,44488,,
Fixed Assets,20618,20217,20002,20431,19596,21384,20396,20410,20095,20451,,
CWIP,220,682,995,1746,2343,170,475,744,729,897,,
Investments,42,31,29,29,25,29,46,48,55,50,,
Other Assets,11969,11028,11740,8369,12770,18499,14297,14234,13562,23090,,
Total Assets,32849,31958,32766,30576,34735,40081,35214,35437,34442,44488,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,-1108,3972,1640,289,-2818,4496,6364,7051,1878,2531,,
Cash from Investing Activity,-265,-981,-1080,-1449,-2101,-595,-673,-1524,-940,-1378,,
Cash from Financing Activity,265,-2796,-996,1157,4944,-3922,-5690,-5524,-938,-598,,
Net Cash Flow,-1109,194,-436,-3,24,-20,1,3,0,554,,
Free Cash Flow,-1900,2901,449,-1204,-3716,3885,5662,5509,918,1120,,
CFO/OP,-2,103,66,-12,-400,96,109,102,85,51,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,22,19,14,7,28,23,15,16,14,25,,
Inventory Days,44,45,39,30,90,62,25,38,32,67,,
Days Payable,60,41,29,24,50,55,23,33,24,52,,
Cash Conversion Cycle,6,23,24,14,67,29,17,21,21,41,,
Working Capital Days,-53,-63,-49,-33,-44,-13,-1,1,-1,9,,
ROCE %,19,15,7,-16,-1,14,20,26,4,18,,
