Item,Indicator,Value,Signal
,SMA (10),4456.08,Buy
,EMA (10),4480.2,Buy
,SMA (20),4338.65,Buy
,EMA (20),4414.42,Buy
,SMA (50),4373.82,Buy
,EMA (50),4418.16,Buy
,SMA (100),4573.23,Sell
,EMA (100),4338.62,Buy
,SMA (200),3925.88,Buy
,EMA (200),3927.29,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),55.83,Neutral
,"MACD (12,26,9)",56.38,Buy
,"Stochastic (14,3,3)",69.4,Neutral
,ADX (14),17.14,Neutral
,Williams %R (14),-36.2,Neutral
,ATR (14),165.95,High Volatility
,ROC (12),4.79,Buy
,Stoch RSI (14),58.77,Neutral
,"UO (7,14,28)",61.42,Neutral
