Item,Indicator,Value,Signal
,SMA (10),3303.28,Sell
,EMA (10),3286.98,Sell
,SMA (20),3239.64,Buy
,EMA (20),3212.7,Buy
,SMA (50),2955.04,Buy
,EMA (50),3054.39,Buy
,SMA (100),2968.94,Buy
,EMA (100),2915.98,Buy
,SMA (200),2662.14,Buy
,EMA (200),2642.1,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),57.86,Neutral
,"MACD (12,26,9)",106.08,Sell
,"Stochastic (14,3,3)",61.93,Neutral
,ADX (14),34.5,Buy
,Williams %R (14),-52.9,Neutral
,ATR (14),101.7,High Volatility
,ROC (12),-2.21,Sell
,Stoch RSI (14),12.29,Buy
,"UO (7,14,28)",44.73,Neutral
