Item,Indicator,Value,Signal
,SMA (10),207.68,Buy
,EMA (10),209.36,Buy
,SMA (20),207.22,Buy
,EMA (20),208.73,Buy
,SMA (50),210.96,Sell
,EMA (50),210.37,Sell
,SMA (100),218.23,Sell
,EMA (100),205.87,Buy
,SMA (200),183.4,Buy
,EMA (200),188.13,Buy
,Indicator,Value,Signal
,---,---,---
,RSI (14),51.06,Neutral
,"MACD (12,26,9)",0.06,Buy
,"Stochastic (14,3,3)",76.24,Neutral
,ADX (14),13.13,Neutral
,Williams %R (14),-38.3,Neutral
,ATR (14),5.66,Neutral
,ROC (12),1.34,Buy
,Stoch RSI (14),64.17,Neutral
,"UO (7,14,28)",50.62,Neutral
