Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,6678,6604,6163,6694,7051,7073,6730,6957,7589,7074,6541,7119
Expenses,4944,4856,4847,4978,5165,5084,5192,5179,5695,5819,5586,5927
Operating Profit,1734,1748,1316,1716,1886,1989,1538,1778,1895,1255,955,1192
OPM %,26,26,21,26,27,28,23,26,25,18,15,17
Other Income,176,-10,249,160,191,222,289,259,269,-70,148,211
Interest,26,30,18,18,15,15,14,14,13,14,13,17
Depreciation,290,233,288,247,272,280,309,253,297,278,383,304
Profit before tax,1594,1474,1259,1611,1789,1916,1504,1770,1854,893,707,1082
Tax %,28,28,26,27,27,17,19,27,27,24,22,27
Net Profit,1155,1068,932,1175,1305,1575,1214,1292,1353,674,543,786
EPS in Rs,14.01,13.08,11.63,14.58,16.13,19.45,15.13,16.06,16.73,8.37,6.87,9.77
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,15156,16362,17132,19160,21763,22753,25774,27548,28163,28324,,
Expenses,12329,13265,13926,14907,17211,17726,19483,20420,22280,23027,,
Operating Profit,2826,3097,3206,4252,4553,5027,6291,7128,5883,5297,,
OPM %,19,19,19,22,21,22,24,26,21,19,,
Other Income,280,477,344,266,99,293,552,862,606,558,,
Interest,114,168,197,161,106,110,90,62,54,57,,
Depreciation,1323,1326,1175,1068,1052,1172,1051,1107,1211,1262,,
Profit before tax,1669,2079,2178,3290,3493,4038,5702,6821,5224,4536,,
Tax %,15,27,29,27,27,30,27,22,26,—,,
Net Profit,1417,1492,1500,2389,2547,2833,4154,5269,3862,3356,,
EPS in Rs,17.52,18.96,19.18,29.82,31.19,34.71,51.05,65.28,48.02,41.74,,
Dividend Payout %,17,16,21,17,16,24,25,25,27,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,161,161,161,161,161,161,161,161,162,162,,
Reserves,12383,14068,14851,15602,18165,20680,23246,26545,31032,34270,,
Borrowings,4113,4098,4316,2816,2014,1056,803,559,438,614,,
Other Liabilities,4213,4346,4433,4843,4514,4960,5089,5267,5702,7297,,
Total Liabilities,20869,22673,23762,23423,24855,26857,29300,32533,37334,42343,,
Fixed Assets,9492,9950,9608,9683,9516,9683,9160,9607,10006,12434,,
CWIP,1683,981,676,825,969,766,1093,1153,1566,2042,,
Investments,973,1259,2554,1471,2710,2551,3662,5449,7933,8223,,
Other Assets,8721,10483,10923,11444,11661,13857,15384,16323,17828,19643,,
Total Assets,20869,22673,23762,23423,24855,26857,29300,32533,37334,42343,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,2382,1463,1691,3068,3755,3326,3238,4134,5005,3940,,
Cash from Investing Activity,-1304,-834,-1688,114,-2374,-1858,-2376,-2982,-3682,-2234,,
Cash from Financing Activity,-1326,-385,-349,-2949,-1240,-1600,-958,-1200,-1293,-1234,,
Net Cash Flow,-248,243,-345,234,141,-132,-97,-49,30,473,,
Free Cash Flow,1284,723,1187,2083,2964,2645,2102,2819,3490,928,,
CFO/OP,113,77,74,122,113,98,90,91,94,94,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,65,75,93,83,66,57,65,68,73,73,,
Inventory Days,239,271,250,267,232,230,228,217,231,252,,
Days Payable,108,142,123,139,103,108,112,102,116,123,,
Cash Conversion Cycle,196,204,220,211,195,180,181,182,188,202,,
Working Capital Days,99,118,132,113,94,95,113,120,128,106,,
ROCE %,7,9,11,12,17,17,18,23,23,15,,
