Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,65%,65%,65%,65%,65%,65%,65%,65%,65%,65%,65%,65%
FIIs,3.68%,4.34%,3.18%,3.01%,2.82%,2.59%,3.2%,3.65%,3.76%,4.53%,5.01%,7.09%
DIIs,14.61%,15.43%,15.86%,15.54%,16.03%,15.87%,15.75%,17.31%,18.09%,17.84%,18.41%,16.86%
Government,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Public,14.35%,12.97%,13.5%,13.92%,14.32%,14.77%,14.27%,12.59%,11.66%,11.22%,9.8%,8.91%
Others,2.36%,2.26%,2.46%,2.53%,1.83%,1.78%,1.78%,1.45%,1.49%,1.41%,1.79%,2.15%
No. of Shareholders,1483370,1503780,1643070,1842450,1988080,2040670,2046330,1908380,1798690,1707510,1572360,1509430
