Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,255,269,287,308,342,348,336,334,354,367,357,353
Expenses,138,146,152,166,181,184,185,185,193,194,206,182
Operating Profit,117,123,135,142,160,163,152,149,161,173,151,171
OPM %,46,46,47,46,47,47,45,45,46,47,42,49
Other Income,8,8,9,9,10,12,10,11,10,11,11,15
Interest,2,2,2,2,2,2,2,2,2,1,1,1
Depreciation,14,15,15,14,15,16,20,18,22,22,25,22
Profit before tax,109,114,127,135,153,157,141,140,148,160,136,163
Tax %,25,25,24,25,25,25,25,25,25,24,27,25
Net Profit,81,86,97,102,115,118,106,105,111,122,99,122
EPS in Rs,3.31,3.48,3.95,4.14,4.68,4.77,4.29,4.25,4.48,4.93,3.99,4.91
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,606,651,661,674,864,929,1054,1334,1412,1431,,
Expenses,402,459,402,405,474,523,573,717,778,774,,
Operating Profit,204,192,260,269,390,405,481,617,634,657,,
OPM %,34,30,39,40,45,44,46,46,45,46,,
Other Income,50,11,19,58,40,21,32,41,42,46,,
Interest,0,0,8,7,7,7,7,7,6,6,,
Depreciation,21,27,46,39,47,54,58,65,87,90,,
Profit before tax,233,176,225,280,376,366,448,586,584,607,,
Tax %,31,36,27,22,23,25,25,25,25,—,,
Net Profit,160,112,164,219,289,275,337,441,437,454,,
EPS in Rs,6.56,4.6,6.73,8.97,11.84,11.21,13.72,17.85,17.63,18.31,,
Dividend Payout %,68,118,36,140,65,67,68,81,71,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,49,49,49,49,49,49,49,49,49,50,,
Reserves,313,364,343,440,421,556,679,835,986,1159,,
Borrowings,0,0,0,0,73,73,76,82,73,54,,
Other Liabilities,91,128,170,226,235,217,207,334,348,283,,
Total Liabilities,453,540,563,715,778,894,1010,1300,1457,1546,,
Fixed Assets,62,80,87,158,144,169,165,163,194,204,,
CWIP,0,0,0,0,0,0,8,10,44,89,,
Investments,306,332,323,397,362,455,479,598,578,571,,
Other Assets,85,129,153,161,272,270,358,529,641,682,,
Total Assets,453,540,563,715,778,894,1010,1300,1457,1546,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,102,188,144,180,239,306,317,388,442,578,,
Cash from Investing Activity,-30,-74,-15,-72,23,-117,-105,-181,-102,-271,,
Cash from Financing Activity,-72,-109,-132,-91,-268,-200,-201,-219,-334,-310,,
Net Cash Flow,0,5,-3,17,-6,-11,11,-12,7,-3,,
Free Cash Flow,80,188,110,166,213,246,281,357,328,447,,
CFO/OP,58,129,109,97,111,103,99,98,93,115,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,7,9,10,14,13,9,10,17,28,10,,
Cash Conversion Cycle,7,9,10,14,13,9,10,17,28,10,,
Working Capital Days,9,6,-5,6,-30,-12,26,17,25,9,,
ROCE %,51,59,41,51,53,61,48,50,55,48,,
