Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters,55.85%,54.1%,54.1%,54.1%,54.1%,54.1%,54.1%,54.1%,54.21%,54.22%,54.22%,54.22%
FIIs,18.5%,19.79%,21.22%,22.48%,22.32%,21.08%,20.17%,20.14%,16.61%,15.22%,14.5%,13.89%
DIIs,13.21%,13.66%,12.85%,12.45%,12.47%,13.77%,14.61%,14.7%,17.49%,19.2%,20.92%,20.94%
Government,0%,0%,0%,0%,0%,0.15%,0.15%,0.2%,0.3%,0.34%,0.37%,0.37%
Public,10.67%,10.75%,10.21%,9.45%,9.65%,9.47%,9.61%,9.43%,9.8%,9.37%,8.36%,8.9%
Others,1.77%,1.7%,1.61%,1.52%,1.46%,1.43%,1.36%,1.42%,1.59%,1.66%,1.63%,1.68%
No. of Shareholders,295456,293602,285688,262050,293911,297527,309714,298456,297582,279726,258441,264925
