Item,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Sales,44584,41940,46269,42943,39684,41378,44819,43147,45152,45991,51180,47364
Expenses,36722,34776,40243,37445,34309,35799,38684,35671,38125,39612,42716,38079
Operating Profit,7862,7164,6026,5498,5375,5579,6135,7476,7027,6379,8464,9285
OPM %,18,17,13,13,14,13,14,17,16,14,17,20
Other Income,826,194,242,164,-189,50,186,350,284,-256,18229,724
Interest,2084,1996,2062,2073,2130,2115,2094,2217,2413,2304,2168,1712
Depreciation,2019,2059,2194,2209,2267,2336,2497,2537,2554,2362,2148,2137
Profit before tax,4585,3303,2012,1380,789,1178,1730,3072,2344,1457,22377,6160
Tax %,40,26,34,37,49,39,13,28,30,-65,14,24
Net Profit,2773,2450,1322,867,404,719,1501,2209,1646,2410,19243,4696
EPS in Rs,11.29,9.88,5.31,3.46,1.8,2.93,6.15,8.93,6.64,8.75,66.94,19.02
Item,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,TTM,,
---,---,---,---,---,---,---,---,---,---,---,,
Sales,71933,84757,73326,79839,146371,165960,175006,168824,185470,189687,,
Expenses,57017,65827,61513,59661,107257,147490,146849,146099,156006,158532,,
Operating Profit,14916,18930,11813,20178,39114,18470,28157,22725,29464,31155,,
OPM %,21,22,16,25,27,11,16,13,16,16,,
Other Income,-177,196,-289,473,1600,1561,1500,73,18489,18981,,
Interest,3701,3917,4265,3957,4968,6902,8105,8412,9102,8597,,
Depreciation,3387,4041,4246,4679,6001,7474,8172,9309,9601,9201,,
Profit before tax,7651,11168,3013,12015,29745,5655,13380,5077,29250,32338,,
Tax %,20,33,-30,34,30,27,33,31,13,—,,
Net Profit,6113,7524,3919,7873,20938,4139,8973,3491,25508,27995,,
EPS in Rs,25.71,31.6,16.67,32.73,85.49,17.14,36.03,14.33,91.26,101.35,,
Dividend Payout %,16,16,15,25,25,25,25,24,10,—,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Equity Capital,301,302,301,301,302,301,301,305,305,305,,
Reserves,22346,27696,34494,36298,45308,66996,65394,77364,79191,99748,,
Borrowings,43334,39393,47396,61423,66727,72237,80853,87984,98752,99310,,
Other Liabilities,22024,24579,32606,33798,34826,56951,63991,62245,62197,70295,,
Total Liabilities,88005,91970,114797,131820,147163,196485,210539,227898,240445,269658,,
Fixed Assets,58730,57848,62644,62085,64917,99880,104452,112461,124466,117129,,
CWIP,4363,5950,11889,27191,32566,16905,22166,29676,21007,22315,,
Investments,1366,1469,1894,1259,7427,4940,4806,7246,15217,10218,,
Other Assets,23546,26703,38370,41285,42253,74760,79115,78515,79755,119996,,
Total Assets,88005,91970,114797,131820,147163,196485,210539,227898,240445,269658,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Cash from Operating Activity,7888,12379,14633,12785,18831,26270,23323,12078,20899,25152,,
Cash from Investing Activity,-5094,-4529,-11387,-19589,-9410,-14748,-10730,-14467,-17012,18560,,
Cash from Financing Activity,-2710,-8185,1753,5189,-1444,-14657,-5977,-5005,-262,-16111,,
Net Cash Flow,84,-335,4999,-1615,7977,-3135,6616,-7394,3625,27601,,
Free Cash Flow,3498,7703,4471,18,7916,16222,8574,-3469,8264,10610,,
CFO/OP,66,93,91,118,103,81,130,53,101,96,,
Item,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,,
---,---,---,---,---,---,---,---,---,---,---,,
Debtor Days,27,24,31,22,21,19,16,16,18,22,,
Inventory Days,147,118,123,130,160,208,130,151,142,124,,
Days Payable,172,149,137,169,171,190,149,133,132,130,,
Cash Conversion Cycle,2,-7,17,-17,9,36,-4,33,28,16,,
Working Capital Days,-66,-36,-63,-96,-93,-24,-50,-29,-19,-15,,
ROCE %,14,18,20,9,15,28,8,13,8,11,,
